,MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,filename,RelativeTime,poke_int,Errors
7975,2020-06-14 04:51:16,0,3.81,1,1,Pellet,Left,413,136,413,NaN,FED5.CSV,5 days 14:30:56,0 days 00:00:04,0.0
7976,2020-06-14 04:57:39,0,3.81,0,1,Poke,Left,413,137,413,NaN,FED5.CSV,5 days 14:37:19,0 days 00:06:23,1.0
7977,2020-06-14 04:58:03,0,3.81,0,1,Poke,Left,414,137,413,NaN,FED5.CSV,5 days 14:37:43,0 days 00:00:24,0.0
7978,2020-06-14 04:58:07,0,3.81,1,1,Pellet,Left,414,137,414,NaN,FED5.CSV,5 days 14:37:47,0 days 00:00:04,0.0
7979,2020-06-14 05:05:13,0,3.81,0,1,Poke,Left,415,137,414,NaN,FED5.CSV,5 days 14:44:53,0 days 00:07:06,0.0
7980,2020-06-14 05:05:17,0,3.81,1,1,Pellet,Left,415,137,415,NaN,FED5.CSV,5 days 14:44:57,0 days 00:00:04,0.0
7981,2020-06-14 05:06:15,0,3.81,0,1,Poke,Left,415,138,415,NaN,FED5.CSV,5 days 14:45:55,0 days 00:00:58,1.0
7982,2020-06-14 05:14:16,0,3.82,0,1,Poke,Left,416,138,415,NaN,FED5.CSV,5 days 14:53:56,0 days 00:08:01,0.0
7983,2020-06-14 05:14:20,0,3.81,1,1,Pellet,Left,416,138,416,NaN,FED5.CSV,5 days 14:54:00,0 days 00:00:04,0.0
7984,2020-06-14 05:14:32,0,3.8,0,1,Poke,Left,417,138,416,NaN,FED5.CSV,5 days 14:54:12,0 days 00:00:12,0.0
7985,2020-06-14 05:14:37,0,3.82,1,1,Pellet,Left,417,138,417,NaN,FED5.CSV,5 days 14:54:17,0 days 00:00:05,0.0
7986,2020-06-14 05:15:45,0,3.81,0,1,Poke,Left,417,139,417,NaN,FED5.CSV,5 days 14:55:25,0 days 00:01:08,1.0
7987,2020-06-14 05:29:08,0,3.8,0,1,Poke,Left,418,139,417,NaN,FED5.CSV,5 days 15:08:48,0 days 00:13:23,0.0
7988,2020-06-14 05:29:13,0,3.8,1,1,Pellet,Left,418,139,418,NaN,FED5.CSV,5 days 15:08:53,0 days 00:00:05,0.0
7989,2020-06-14 05:29:28,0,3.79,0,1,Poke,Left,419,139,418,NaN,FED5.CSV,5 days 15:09:08,0 days 00:00:15,0.0
7990,2020-06-14 05:29:32,0,3.8,1,1,Pellet,Left,419,139,419,NaN,FED5.CSV,5 days 15:09:12,0 days 00:00:04,0.0
7991,2020-06-14 05:29:56,0,3.8,0,1,Poke,Left,420,139,419,NaN,FED5.CSV,5 days 15:09:36,0 days 00:00:24,0.0
7992,2020-06-14 05:30:00,0,3.8,1,1,Pellet,Left,420,139,420,NaN,FED5.CSV,5 days 15:09:40,0 days 00:00:04,0.0
7993,2020-06-14 05:30:16,0,3.8,0,1,Poke,Left,420,140,420,NaN,FED5.CSV,5 days 15:09:56,0 days 00:00:16,1.0
7994,2020-06-14 05:33:58,0,3.8,0,1,Poke,Left,421,140,420,NaN,FED5.CSV,5 days 15:13:38,0 days 00:03:42,0.0
7995,2020-06-14 05:34:10,0,3.82,1,1,Pellet,Left,421,140,421,NaN,FED5.CSV,5 days 15:13:50,0 days 00:00:12,0.0
7996,2020-06-14 05:36:53,0,3.8,0,1,Poke,Left,421,141,421,NaN,FED5.CSV,5 days 15:16:33,0 days 00:02:43,1.0
7997,2020-06-14 05:36:55,0,3.8,0,1,Poke,Left,422,141,421,NaN,FED5.CSV,5 days 15:16:35,0 days 00:00:02,0.0
7998,2020-06-14 05:36:59,0,3.8,1,1,Pellet,Left,422,141,422,NaN,FED5.CSV,5 days 15:16:39,0 days 00:00:04,0.0
7999,2020-06-14 05:41:47,0,3.81,0,1,Poke,Left,423,141,422,NaN,FED5.CSV,5 days 15:21:27,0 days 00:04:48,0.0
8000,2020-06-14 05:41:53,0,3.8,1,1,Pellet,Left,423,141,423,NaN,FED5.CSV,5 days 15:21:33,0 days 00:00:06,0.0
8001,2020-06-14 06:03:27,0,3.8,0,1,Poke,Left,423,142,423,NaN,FED5.CSV,5 days 15:43:07,0 days 00:21:34,1.0
8002,2020-06-14 06:03:36,0,3.8,0,1,Poke,Left,424,142,423,NaN,FED5.CSV,5 days 15:43:16,0 days 00:00:09,0.0
8003,2020-06-14 06:03:40,0,3.81,1,1,Pellet,Left,424,142,424,NaN,FED5.CSV,5 days 15:43:20,0 days 00:00:04,0.0
8004,2020-06-14 06:03:58,0,3.8,0,1,Poke,Left,425,142,424,NaN,FED5.CSV,5 days 15:43:38,0 days 00:00:18,0.0
8005,2020-06-14 06:04:02,0,3.8,1,1,Pellet,Left,425,142,425,NaN,FED5.CSV,5 days 15:43:42,0 days 00:00:04,0.0
8006,2020-06-14 06:11:23,0,3.8,0,1,Poke,Left,426,142,425,NaN,FED5.CSV,5 days 15:51:03,0 days 00:07:21,0.0
8007,2020-06-14 06:11:28,0,3.82,1,1,Pellet,Left,426,142,426,NaN,FED5.CSV,5 days 15:51:08,0 days 00:00:05,0.0
8008,2020-06-14 06:18:26,0,3.8,0,1,Poke,Left,427,142,426,NaN,FED5.CSV,5 days 15:58:06,0 days 00:06:58,0.0
8009,2020-06-14 06:18:46,0,3.8,2,1,Pellet,Left,427,142,427,NaN,FED5.CSV,5 days 15:58:26,0 days 00:00:20,0.0
8010,2020-06-14 06:37:46,0,3.8,0,1,Poke,Left,427,143,427,NaN,FED5.CSV,5 days 16:17:26,0 days 00:19:00,1.0
8011,2020-06-14 06:41:10,0,3.8,0,1,Poke,Left,428,143,427,NaN,FED5.CSV,5 days 16:20:50,0 days 00:03:24,0.0
8012,2020-06-14 06:41:14,0,3.8,1,1,Pellet,Left,428,143,428,NaN,FED5.CSV,5 days 16:20:54,0 days 00:00:04,0.0
8013,2020-06-14 08:30:24,0,3.79,0,1,Poke,Left,429,143,428,NaN,FED5.CSV,5 days 18:10:04,0 days 01:49:10,0.0
8014,2020-06-14 08:30:28,0,3.8,1,1,Pellet,Left,429,143,429,NaN,FED5.CSV,5 days 18:10:08,0 days 00:00:04,0.0
8015,2020-06-14 08:31:04,0,3.8,0,1,Poke,Left,429,144,429,NaN,FED5.CSV,5 days 18:10:44,0 days 00:00:36,1.0
8016,2020-06-14 08:31:09,0,3.8,0,1,Poke,Left,430,144,429,NaN,FED5.CSV,5 days 18:10:49,0 days 00:00:05,0.0
8017,2020-06-14 08:31:21,0,3.8,2,1,Pellet,Left,430,144,430,NaN,FED5.CSV,5 days 18:11:01,0 days 00:00:12,0.0
8018,2020-06-14 08:32:08,0,3.8,0,1,Poke,Left,431,144,430,NaN,FED5.CSV,5 days 18:11:48,0 days 00:00:47,0.0
8019,2020-06-14 08:32:12,0,3.8,1,1,Poke,Left,431,144,431,NaN,FED5.CSV,5 days 18:11:52,0 days 00:00:04,0.0
8020,2020-06-14 08:32:35,0,3.8,0,1,Poke,Left,432,144,431,NaN,FED5.CSV,5 days 18:12:15,0 days 00:00:23,0.0
8021,2020-06-14 08:32:39,0,3.8,1,1,Pellet,Left,432,144,432,NaN,FED5.CSV,5 days 18:12:19,0 days 00:00:04,0.0
8022,2020-06-14 14:15:00,0,3.78,0,1,Poke,Left,433,144,432,NaN,FED5.CSV,5 days 23:54:40,0 days 05:42:21,0.0
8023,2020-06-14 14:15:04,0,3.78,1,1,Pellet,Left,433,144,433,NaN,FED5.CSV,5 days 23:54:44,0 days 00:00:04,0.0
8024,2020-06-14 14:17:00,0,3.78,0,1,Poke,Left,434,144,433,NaN,FED5.CSV,5 days 23:56:40,0 days 00:01:56,0.0
8025,2020-06-14 14:17:05,0,3.78,1,1,Pellet,Left,434,144,434,NaN,FED5.CSV,5 days 23:56:45,0 days 00:00:05,0.0
8026,2020-06-14 15:31:16,0,3.76,0,1,Poke,Left,435,144,434,NaN,FED5.CSV,6 days 01:10:56,0 days 01:14:11,0.0
8027,2020-06-14 15:31:22,0,3.77,1,1,Pellet,Left,435,144,435,NaN,FED5.CSV,6 days 01:11:02,0 days 00:00:06,0.0
8028,2020-06-14 15:33:05,0,3.77,0,1,Poke,Left,436,144,435,NaN,FED5.CSV,6 days 01:12:45,0 days 00:01:43,0.0
8029,2020-06-14 15:33:09,0,3.76,1,1,Pellet,Left,436,144,436,NaN,FED5.CSV,6 days 01:12:49,0 days 00:00:04,0.0
8030,2020-06-14 15:33:53,0,3.77,0,1,Poke,Left,437,144,436,NaN,FED5.CSV,6 days 01:13:33,0 days 00:00:44,0.0
8031,2020-06-14 15:34:03,0,3.78,2,1,Pellet,Left,437,144,437,NaN,FED5.CSV,6 days 01:13:43,0 days 00:00:10,0.0
8032,2020-06-14 17:16:03,0,3.75,0,1,Poke,Left,438,144,437,NaN,FED5.CSV,6 days 02:55:43,0 days 01:42:00,0.0
8033,2020-06-14 17:16:09,0,3.76,2,1,Pellet,Left,438,144,438,NaN,FED5.CSV,6 days 02:55:49,0 days 00:00:06,0.0
8034,2020-06-14 17:17:17,0,3.76,0,1,Poke,Left,439,144,438,NaN,FED5.CSV,6 days 02:56:57,0 days 00:01:08,0.0
8035,2020-06-14 17:17:21,0,3.76,1,1,Pellet,Left,439,144,439,NaN,FED5.CSV,6 days 02:57:01,0 days 00:00:04,0.0
8036,2020-06-14 17:17:40,0,3.76,0,1,Poke,Left,439,145,439,NaN,FED5.CSV,6 days 02:57:20,0 days 00:00:19,1.0
8037,2020-06-14 18:19:04,0,3.76,0,1,Poke,Left,440,145,439,NaN,FED5.CSV,6 days 03:58:44,0 days 01:01:24,0.0
8038,2020-06-14 18:19:20,0,3.75,2,1,Pellet,Left,440,145,440,NaN,FED5.CSV,6 days 03:59:00,0 days 00:00:16,0.0
8039,2020-06-14 18:19:57,0,3.75,0,1,Poke,Left,441,145,440,NaN,FED5.CSV,6 days 03:59:37,0 days 00:00:37,0.0
8040,2020-06-14 18:20:01,0,3.75,1,1,Pellet,Left,441,145,441,NaN,FED5.CSV,6 days 03:59:41,0 days 00:00:04,0.0
8041,2020-06-14 18:45:15,0,3.75,0,1,Poke,Left,442,145,441,NaN,FED5.CSV,6 days 04:24:55,0 days 00:25:14,0.0
8042,2020-06-14 18:45:19,0,3.76,1,1,Pellet,Left,442,145,442,NaN,FED5.CSV,6 days 04:24:59,0 days 00:00:04,0.0
8043,2020-06-14 18:45:31,0,3.75,0,1,Poke,Left,443,145,442,NaN,FED5.CSV,6 days 04:25:11,0 days 00:00:12,0.0
8044,2020-06-14 18:45:35,0,3.76,1,1,Pellet,Left,443,145,443,NaN,FED5.CSV,6 days 04:25:15,0 days 00:00:04,0.0
8045,2020-06-14 18:49:52,0,3.75,0,1,Poke,Left,443,146,443,NaN,FED5.CSV,6 days 04:29:32,0 days 00:04:17,1.0
8046,2020-06-14 18:49:55,0,3.74,0,1,Poke,Left,444,146,443,NaN,FED5.CSV,6 days 04:29:35,0 days 00:00:03,0.0
8047,2020-06-14 18:50:07,0,3.75,3,1,Pellet,Left,444,146,444,NaN,FED5.CSV,6 days 04:29:47,0 days 00:00:12,0.0
8048,2020-06-14 18:53:26,0,3.76,0,1,Poke,Left,445,146,444,NaN,FED5.CSV,6 days 04:33:06,0 days 00:03:19,0.0
8049,2020-06-14 18:53:39,0,3.75,1,1,Pellet,Left,445,146,445,NaN,FED5.CSV,6 days 04:33:19,0 days 00:00:13,0.0
8050,2020-06-14 19:03:12,0,3.74,0,1,Poke,Left,446,146,445,NaN,FED5.CSV,6 days 04:42:52,0 days 00:09:33,0.0
8051,2020-06-14 19:03:28,0,3.75,2,1,Pellet,Left,446,146,446,NaN,FED5.CSV,6 days 04:43:08,0 days 00:00:16,0.0
8052,2020-06-14 19:06:00,0,3.75,0,1,Poke,Left,447,146,446,NaN,FED5.CSV,6 days 04:45:40,0 days 00:02:32,0.0
8053,2020-06-14 19:06:06,0,3.75,1,1,Pellet,Left,447,146,447,NaN,FED5.CSV,6 days 04:45:46,0 days 00:00:06,0.0
8054,2020-06-14 19:17:26,0,3.75,0,1,Poke,Left,448,146,447,NaN,FED5.CSV,6 days 04:57:06,0 days 00:11:20,0.0
8055,2020-06-14 19:17:37,0,3.75,3,1,Pellet,Left,448,146,448,NaN,FED5.CSV,6 days 04:57:17,0 days 00:00:11,0.0
8056,2020-06-14 19:17:50,0,3.74,0,1,Poke,Left,449,146,448,NaN,FED5.CSV,6 days 04:57:30,0 days 00:00:13,0.0
8057,2020-06-14 19:17:54,0,3.75,1,1,Pellet,Left,449,146,449,NaN,FED5.CSV,6 days 04:57:34,0 days 00:00:04,0.0
8058,2020-06-14 19:28:15,0,3.75,0,1,Poke,Left,450,146,449,NaN,FED5.CSV,6 days 05:07:55,0 days 00:10:21,0.0
8059,2020-06-14 19:28:24,0,3.74,2,1,Pellet,Left,450,146,450,NaN,FED5.CSV,6 days 05:08:04,0 days 00:00:09,0.0
8060,2020-06-14 19:56:33,0,3.74,0,1,Poke,Left,451,146,450,NaN,FED5.CSV,6 days 05:36:13,0 days 00:28:09,0.0
8061,2020-06-14 19:56:39,0,3.74,2,1,Pellet,Left,451,146,451,NaN,FED5.CSV,6 days 05:36:19,0 days 00:00:06,0.0
8062,2020-06-14 20:01:42,0,3.74,0,1,Poke,Left,452,146,451,NaN,FED5.CSV,6 days 05:41:22,0 days 00:05:03,0.0
8063,2020-06-14 20:01:46,0,3.74,1,1,Pellet,Left,452,146,452,NaN,FED5.CSV,6 days 05:41:26,0 days 00:00:04,0.0
8064,2020-06-14 20:19:13,0,3.74,0,1,Poke,Left,453,146,452,NaN,FED5.CSV,6 days 05:58:53,0 days 00:17:27,0.0
8065,2020-06-14 20:19:18,0,3.74,1,1,Pellet,Left,453,146,453,NaN,FED5.CSV,6 days 05:58:58,0 days 00:00:05,0.0
8066,2020-06-14 20:19:32,0,3.73,0,1,Poke,Left,454,146,453,NaN,FED5.CSV,6 days 05:59:12,0 days 00:00:14,0.0
8067,2020-06-14 20:19:43,0,3.74,2,1,Pellet,Left,454,146,454,NaN,FED5.CSV,6 days 05:59:23,0 days 00:00:11,0.0
8068,2020-06-14 20:24:00,0,3.74,0,1,Poke,Left,454,147,454,NaN,FED5.CSV,6 days 06:03:40,0 days 00:04:17,1.0
8069,2020-06-14 20:47:45,0,3.74,0,1,Poke,Left,455,147,454,NaN,FED5.CSV,6 days 06:27:25,0 days 00:23:45,0.0
8070,2020-06-14 20:47:56,0,3.74,2,1,Pellet,Left,455,147,455,NaN,FED5.CSV,6 days 06:27:36,0 days 00:00:11,0.0
8071,2020-06-14 20:48:11,0,3.73,0,1,Poke,Left,456,147,455,NaN,FED5.CSV,6 days 06:27:51,0 days 00:00:15,0.0
8072,2020-06-14 20:48:21,0,3.73,2,1,Pellet,Left,456,147,456,NaN,FED5.CSV,6 days 06:28:01,0 days 00:00:10,0.0
8073,2020-06-14 20:48:44,0,3.74,0,1,Poke,Left,457,147,456,NaN,FED5.CSV,6 days 06:28:24,0 days 00:00:23,0.0
8074,2020-06-14 20:48:53,0,3.74,2,1,Pellet,Left,457,147,457,NaN,FED5.CSV,6 days 06:28:33,0 days 00:00:09,0.0
8075,2020-06-14 20:49:10,0,3.74,0,1,Poke,Left,458,147,457,NaN,FED5.CSV,6 days 06:28:50,0 days 00:00:17,0.0
8076,2020-06-14 20:49:20,0,3.74,2,1,Pellet,Left,458,147,458,NaN,FED5.CSV,6 days 06:29:00,0 days 00:00:10,0.0
8077,2020-06-14 20:49:47,0,3.74,0,1,Poke,Left,459,147,458,NaN,FED5.CSV,6 days 06:29:27,0 days 00:00:27,0.0
8078,2020-06-14 20:49:57,0,3.73,2,1,Pellet,Left,459,147,459,NaN,FED5.CSV,6 days 06:29:37,0 days 00:00:10,0.0
8079,2020-06-14 20:56:57,0,3.73,0,1,Poke,Left,460,147,459,NaN,FED5.CSV,6 days 06:36:37,0 days 00:07:00,0.0
8080,2020-06-14 20:57:01,0,3.73,1,1,Pellet,Left,460,147,460,NaN,FED5.CSV,6 days 06:36:41,0 days 00:00:04,0.0
8081,2020-06-14 20:57:22,0,3.73,0,1,Poke,Left,460,148,460,NaN,FED5.CSV,6 days 06:37:02,0 days 00:00:21,1.0
8082,2020-06-14 21:01:17,0,3.73,0,1,Poke,Left,461,148,460,NaN,FED5.CSV,6 days 06:40:57,0 days 00:03:55,0.0
8083,2020-06-14 21:01:23,0,3.74,1,1,Pellet,Left,461,148,461,NaN,FED5.CSV,6 days 06:41:03,0 days 00:00:06,0.0
8084,2020-06-14 21:10:19,0,3.74,0,1,Poke,Left,462,148,461,NaN,FED5.CSV,6 days 06:49:59,0 days 00:08:56,0.0
8085,2020-06-14 21:10:23,0,3.74,1,1,Pellet,Left,462,148,462,NaN,FED5.CSV,6 days 06:50:03,0 days 00:00:04,0.0
8086,2020-06-14 21:17:08,0,3.73,0,1,Poke,Left,463,148,462,NaN,FED5.CSV,6 days 06:56:48,0 days 00:06:45,0.0
8087,2020-06-14 21:17:13,0,3.73,1,1,Pellet,Left,463,148,463,NaN,FED5.CSV,6 days 06:56:53,0 days 00:00:05,0.0
8088,2020-06-14 21:25:09,0,3.74,0,1,Poke,Left,463,149,463,NaN,FED5.CSV,6 days 07:04:49,0 days 00:07:56,1.0
8089,2020-06-14 21:25:15,0,3.73,0,1,Poke,Left,464,149,463,NaN,FED5.CSV,6 days 07:04:55,0 days 00:00:06,0.0
8090,2020-06-14 21:25:19,0,3.74,1,1,Pellet,Left,464,149,464,NaN,FED5.CSV,6 days 07:04:59,0 days 00:00:04,0.0
8091,2020-06-14 21:25:38,0,3.73,0,1,Poke,Left,465,149,464,NaN,FED5.CSV,6 days 07:05:18,0 days 00:00:19,0.0
8092,2020-06-14 21:25:42,0,3.74,1,1,Pellet,Left,465,149,465,NaN,FED5.CSV,6 days 07:05:22,0 days 00:00:04,0.0
8093,2020-06-14 21:27:05,0,3.73,0,1,Poke,Left,466,149,465,NaN,FED5.CSV,6 days 07:06:45,0 days 00:01:23,0.0
8094,2020-06-14 21:27:19,0,3.74,1,1,Pellet,Left,466,149,466,NaN,FED5.CSV,6 days 07:06:59,0 days 00:00:14,0.0
8095,2020-06-14 21:31:57,0,3.74,0,1,Poke,Left,466,150,466,NaN,FED5.CSV,6 days 07:11:37,0 days 00:04:38,1.0
8096,2020-06-14 21:32:03,0,3.73,0,1,Poke,Left,467,150,466,NaN,FED5.CSV,6 days 07:11:43,0 days 00:00:06,0.0
8097,2020-06-14 21:32:07,0,3.73,1,1,Pellet,Left,467,150,467,NaN,FED5.CSV,6 days 07:11:47,0 days 00:00:04,0.0
8098,2020-06-14 22:11:37,0,3.73,0,1,Poke,Left,468,150,467,NaN,FED5.CSV,6 days 07:51:17,0 days 00:39:30,0.0
8099,2020-06-14 22:11:48,0,3.73,3,1,Pellet,Left,468,150,468,NaN,FED5.CSV,6 days 07:51:28,0 days 00:00:11,0.0
8100,2020-06-14 22:12:13,0,3.74,0,1,Poke,Left,469,150,468,NaN,FED5.CSV,6 days 07:51:53,0 days 00:00:25,0.0
8101,2020-06-14 22:12:19,0,3.74,2,1,Pellet,Left,469,150,469,NaN,FED5.CSV,6 days 07:51:59,0 days 00:00:06,0.0
8102,2020-06-14 22:33:03,0,3.73,0,1,Poke,Left,470,150,469,NaN,FED5.CSV,6 days 08:12:43,0 days 00:20:44,0.0
8103,2020-06-14 22:33:14,0,3.74,2,1,Pellet,Left,470,150,470,NaN,FED5.CSV,6 days 08:12:54,0 days 00:00:11,0.0
8104,2020-06-14 22:44:35,0,3.73,0,1,Poke,Left,471,150,470,NaN,FED5.CSV,6 days 08:24:15,0 days 00:11:21,0.0
8105,2020-06-14 22:44:47,0,3.73,2,1,Pellet,Left,471,150,471,NaN,FED5.CSV,6 days 08:24:27,0 days 00:00:12,0.0
8106,2020-06-14 22:57:21,0,3.73,0,1,Poke,Left,472,150,471,NaN,FED5.CSV,6 days 08:37:01,0 days 00:12:34,0.0
8107,2020-06-14 22:57:32,0,3.73,2,1,Pellet,Left,472,150,472,NaN,FED5.CSV,6 days 08:37:12,0 days 00:00:11,0.0
8108,2020-06-14 23:09:14,0,3.73,0,1,Poke,Left,473,150,472,NaN,FED5.CSV,6 days 08:48:54,0 days 00:11:42,0.0
8109,2020-06-14 23:09:31,0,3.73,2,1,Pellet,Left,473,150,473,NaN,FED5.CSV,6 days 08:49:11,0 days 00:00:17,0.0
8110,2020-06-14 23:10:13,0,3.73,0,1,Poke,Left,474,150,473,NaN,FED5.CSV,6 days 08:49:53,0 days 00:00:42,0.0
8111,2020-06-14 23:10:17,0,3.73,1,1,Pellet,Left,474,150,474,NaN,FED5.CSV,6 days 08:49:57,0 days 00:00:04,0.0
8112,2020-06-14 23:22:40,0,3.73,0,1,Poke,Left,475,150,474,NaN,FED5.CSV,6 days 09:02:20,0 days 00:12:23,0.0
8113,2020-06-14 23:22:44,0,3.73,1,1,Pellet,Left,475,150,475,NaN,FED5.CSV,6 days 09:02:24,0 days 00:00:04,0.0
8114,2020-06-14 23:30:36,0,3.73,0,1,Poke,Left,476,150,475,NaN,FED5.CSV,6 days 09:10:16,0 days 00:07:52,0.0
8115,2020-06-14 23:30:40,0,3.73,1,1,Pellet,Left,476,150,476,NaN,FED5.CSV,6 days 09:10:20,0 days 00:00:04,0.0
8116,2020-06-14 23:30:48,0,3.73,0,1,Poke,Left,477,150,476,NaN,FED5.CSV,6 days 09:10:28,0 days 00:00:08,0.0
8117,2020-06-14 23:30:53,0,3.73,1,1,Pellet,Left,477,150,477,NaN,FED5.CSV,6 days 09:10:33,0 days 00:00:05,0.0
8118,2020-06-14 23:42:57,0,3.73,0,1,Poke,Left,478,150,477,NaN,FED5.CSV,6 days 09:22:37,0 days 00:12:04,0.0
8119,2020-06-14 23:43:07,0,3.73,2,1,Pellet,Left,478,150,478,NaN,FED5.CSV,6 days 09:22:47,0 days 00:00:10,0.0
8120,2020-06-14 23:43:33,0,3.73,0,1,Poke,Left,479,150,478,NaN,FED5.CSV,6 days 09:23:13,0 days 00:00:26,0.0
8121,2020-06-14 23:43:37,0,3.72,1,1,Pellet,Left,479,150,479,NaN,FED5.CSV,6 days 09:23:17,0 days 00:00:04,0.0
8122,2020-06-14 23:48:26,0,3.73,0,1,Poke,Left,480,150,479,NaN,FED5.CSV,6 days 09:28:06,0 days 00:04:49,0.0
8123,2020-06-14 23:48:30,0,3.73,1,1,Pellet,Left,480,150,480,NaN,FED5.CSV,6 days 09:28:10,0 days 00:00:04,0.0
8124,2020-06-15 00:21:35,0,3.73,0,1,Poke,Left,481,150,480,NaN,FED5.CSV,6 days 10:01:15,0 days 00:33:05,0.0
8125,2020-06-15 00:21:39,0,3.73,1,1,Pellet,Left,481,150,481,NaN,FED5.CSV,6 days 10:01:19,0 days 00:00:04,0.0
8126,2020-06-15 00:27:04,0,3.73,0,1,Poke,Left,482,150,481,NaN,FED5.CSV,6 days 10:06:44,0 days 00:05:25,0.0
8127,2020-06-15 00:27:09,0,3.72,1,1,Pellet,Left,482,150,482,NaN,FED5.CSV,6 days 10:06:49,0 days 00:00:05,0.0
8128,2020-06-15 01:38:12,0,3.72,0,1,Poke,Left,482,151,482,NaN,FED5.CSV,6 days 11:17:52,0 days 01:11:03,1.0
8129,2020-06-15 01:38:17,0,3.72,0,1,Poke,Left,483,151,482,NaN,FED5.CSV,6 days 11:17:57,0 days 00:00:05,0.0
8130,2020-06-15 01:38:21,0,3.72,1,1,Pellet,Left,483,151,483,NaN,FED5.CSV,6 days 11:18:01,0 days 00:00:04,0.0
8131,2020-06-15 01:38:36,0,3.72,0,1,Poke,Left,484,151,483,NaN,FED5.CSV,6 days 11:18:16,0 days 00:00:15,0.0
8132,2020-06-15 01:38:46,0,3.72,2,1,Pellet,Left,484,151,484,NaN,FED5.CSV,6 days 11:18:26,0 days 00:00:10,0.0
8133,2020-06-15 02:18:47,0,3.72,0,1,Poke,Left,485,151,484,NaN,FED5.CSV,6 days 11:58:27,0 days 00:40:01,0.0
8134,2020-06-15 02:18:51,0,3.71,1,1,Pellet,Left,485,151,485,NaN,FED5.CSV,6 days 11:58:31,0 days 00:00:04,0.0
8135,2020-06-15 02:19:10,0,3.72,0,1,Poke,Left,486,151,485,NaN,FED5.CSV,6 days 11:58:50,0 days 00:00:19,0.0
8136,2020-06-15 02:19:19,0,3.71,2,1,Pellet,Left,486,151,486,NaN,FED5.CSV,6 days 11:58:59,0 days 00:00:09,0.0
8137,2020-06-15 03:30:00,0,3.71,0,1,Poke,Left,487,151,486,NaN,FED5.CSV,6 days 13:09:40,0 days 01:10:41,0.0
8138,2020-06-15 03:30:11,0,3.71,2,1,Pellet,Left,487,151,487,NaN,FED5.CSV,6 days 13:09:51,0 days 00:00:11,0.0
8139,2020-06-15 03:30:29,0,3.72,0,1,Poke,Left,488,151,487,NaN,FED5.CSV,6 days 13:10:09,0 days 00:00:18,0.0
8140,2020-06-15 03:30:39,0,3.71,2,1,Pellet,Left,488,151,488,NaN,FED5.CSV,6 days 13:10:19,0 days 00:00:10,0.0
8141,2020-06-15 03:31:33,0,3.72,0,1,Poke,Left,489,151,488,NaN,FED5.CSV,6 days 13:11:13,0 days 00:00:54,0.0
8142,2020-06-15 03:31:45,0,3.7,4,1,Pellet,Left,489,151,489,NaN,FED5.CSV,6 days 13:11:25,0 days 00:00:12,0.0
8143,2020-06-15 03:59:35,0,3.71,0,1,Poke,Left,490,151,489,NaN,FED5.CSV,6 days 13:39:15,0 days 00:27:50,0.0
8144,2020-06-15 03:59:39,0,3.71,1,1,Pellet,Left,490,151,490,NaN,FED5.CSV,6 days 13:39:19,0 days 00:00:04,0.0
8145,2020-06-15 04:29:54,0,3.71,0,1,Poke,Left,491,151,490,NaN,FED5.CSV,6 days 14:09:34,0 days 00:30:15,0.0
8146,2020-06-15 04:32:34,0,3.71,2,1,Pellet,Left,491,151,491,NaN,FED5.CSV,6 days 14:12:14,0 days 00:02:40,0.0
8147,2020-06-15 04:33:34,0,3.71,0,1,Poke,Left,492,151,491,NaN,FED5.CSV,6 days 14:13:14,0 days 00:01:00,0.0
8148,2020-06-15 04:33:40,0,3.71,2,1,Pellet,Left,492,151,492,NaN,FED5.CSV,6 days 14:13:20,0 days 00:00:06,0.0
8149,2020-06-15 04:35:27,0,3.71,0,1,Poke,Left,492,152,492,NaN,FED5.CSV,6 days 14:15:07,0 days 00:01:47,1.0
8150,2020-06-15 04:49:00,0,3.71,0,1,Poke,Left,493,152,492,NaN,FED5.CSV,6 days 14:28:40,0 days 00:13:33,0.0
8151,2020-06-15 04:49:04,0,3.7,1,1,Pellet,Left,493,152,493,NaN,FED5.CSV,6 days 14:28:44,0 days 00:00:04,0.0
8152,2020-06-15 04:54:56,0,3.71,0,1,Poke,Left,494,152,493,NaN,FED5.CSV,6 days 14:34:36,0 days 00:05:52,0.0
8153,2020-06-15 04:55:00,0,3.7,1,1,Pellet,Left,494,152,494,NaN,FED5.CSV,6 days 14:34:40,0 days 00:00:04,0.0
8154,2020-06-15 04:55:09,0,3.71,0,1,Poke,Left,495,152,494,NaN,FED5.CSV,6 days 14:34:49,0 days 00:00:09,0.0
8155,2020-06-15 04:55:13,0,3.7,1,1,Pellet,Left,495,152,495,NaN,FED5.CSV,6 days 14:34:53,0 days 00:00:04,0.0
8156,2020-06-15 05:01:06,0,3.71,0,1,Poke,Left,495,153,495,NaN,FED5.CSV,6 days 14:40:46,0 days 00:05:53,1.0
8157,2020-06-15 05:01:09,0,3.71,0,1,Poke,Left,496,153,495,NaN,FED5.CSV,6 days 14:40:49,0 days 00:00:03,0.0
8158,2020-06-15 05:01:17,0,3.7,2,1,Pellet,Left,496,153,496,NaN,FED5.CSV,6 days 14:40:57,0 days 00:00:08,0.0
