YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2021 8:44,1.8.1,ClosedEcon_PR1,4,4.07,2,6,Pellet,Left,1796,251,190,6,0.59,421,nan
7/10/2021 8:45,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1797,251,190,6,nan,nan,0.13
7/10/2021 8:45,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1798,251,190,6,nan,nan,0.51
7/10/2021 8:45,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1799,251,190,6,nan,nan,0.04
7/10/2021 8:45,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1800,251,190,6,nan,nan,0.17
7/10/2021 8:45,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1801,251,190,6,nan,nan,0.01
7/10/2021 8:47,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Right,Left,1801,252,190,6,nan,nan,0
7/10/2021 8:47,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Right,Left,1801,253,190,6,nan,nan,0.11
7/10/2021 8:47,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Right,Left,1801,254,190,6,nan,nan,0.14
7/10/2021 8:47,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Right,Left,1801,255,190,6,nan,nan,0.14
7/10/2021 8:47,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Right,Left,1801,256,190,6,nan,nan,0.26
7/10/2021 8:48,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1802,256,190,6,nan,nan,0.04
7/10/2021 8:48,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Left,Left,1803,256,190,6,nan,nan,0.05
7/10/2021 8:48,1.8.1,ClosedEcon_PR1,4,4.07,1,7,Pellet,Left,1803,256,191,7,2.57,238,nan
7/10/2021 8:49,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Right,Left,1803,257,191,7,nan,nan,0.12
7/10/2021 8:49,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Right,Left,1803,258,191,7,nan,nan,0.02
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1804,258,191,7,nan,nan,0.07
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1805,258,191,7,nan,nan,0.03
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1806,258,191,7,nan,nan,0.03
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1807,258,191,7,nan,nan,0.19
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1808,258,191,7,nan,nan,0.11
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1809,258,191,7,nan,nan,0.04
7/10/2021 8:50,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1810,258,191,7,nan,nan,0
7/10/2021 8:51,1.8.1,ClosedEcon_PR1,4,4.07,1,8,Left,Left,1811,258,191,7,nan,nan,0.15
7/10/2021 8:51,1.8.1,ClosedEcon_PR1,4,4.06,1,8,Pellet,Left,1811,258,192,8,0.39,193,nan
7/10/2021 9:16,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1812,258,192,8,nan,nan,0.03
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1813,258,192,8,nan,nan,0.16
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1814,258,192,8,nan,nan,0.21
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.06,1,9,Left,Left,1815,258,192,8,nan,nan,0.07
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1816,258,192,8,nan,nan,0.01
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1817,258,192,8,nan,nan,0.22
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1818,258,192,8,nan,nan,0.18
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1819,258,192,8,nan,nan,0.31
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Left,Left,1820,258,192,8,nan,nan,0.14
7/10/2021 9:25,1.8.1,ClosedEcon_PR1,4,4.07,1,9,Pellet,Left,1820,258,193,9,0.33,2042,nan
7/10/2021 9:27,1.8.1,ClosedEcon_PR1,4,4.06,1,10,Right,Left,1820,259,193,9,nan,nan,0
7/10/2021 9:35,1.8.1,ClosedEcon_PR1,4,4.06,1,10,Left,Left,1821,259,193,9,nan,nan,0.04
7/10/2021 10:34,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Left,Left,1822,259,193,0,nan,nan,0.04
7/10/2021 10:34,1.8.1,ClosedEcon_PR1,4,4.06,2,1,Pellet,Left,1822,259,194,1,0.52,4113,nan
7/10/2021 10:35,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Left,Left,1823,259,194,1,nan,nan,0.06
7/10/2021 10:35,1.8.1,ClosedEcon_PR1,4,4.07,1,2,Left,Left,1824,259,194,1,nan,nan,0.09
7/10/2021 10:35,1.8.1,ClosedEcon_PR1,4,4.06,2,2,Pellet,Left,1824,259,195,2,0.52,49,nan
7/10/2021 10:35,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1825,259,195,2,nan,nan,0.1
7/10/2021 10:35,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1826,259,195,2,nan,nan,0.01
7/10/2021 10:36,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1827,259,195,2,nan,nan,0.02
7/10/2021 10:36,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Pellet,Left,1827,259,196,3,1.25,47,nan
7/10/2021 11:29,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Left,Left,1828,259,196,0,nan,nan,0.05
7/10/2021 11:29,1.8.1,ClosedEcon_PR1,4,4.07,1,1,Pellet,Left,1828,259,197,1,0.46,3196,nan
7/10/2021 11:29,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Left,Left,1829,259,197,1,nan,nan,0.05
7/10/2021 11:29,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Left,Left,1830,259,197,1,nan,nan,0.01
7/10/2021 11:29,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Pellet,Left,1830,259,198,2,0.46,33,nan
7/10/2021 11:30,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1831,259,198,2,nan,nan,0.01
7/10/2021 11:30,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1832,259,198,2,nan,nan,0
7/10/2021 11:30,1.8.1,ClosedEcon_PR1,4,4.07,1,3,Left,Left,1833,259,198,2,nan,nan,0.01
7/10/2021 11:30,1.8.1,ClosedEcon_PR1,4,4.06,3,3,Pellet,Left,1833,259,199,3,1.45,45,nan
7/10/2021 12:04,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Left,Left,1834,259,199,0,nan,nan,0.02
7/10/2021 12:05,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Pellet,Left,1834,259,200,1,0.85,2064,nan
7/10/2021 12:27,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Left,Left,1835,259,200,1,nan,nan,0.02
7/10/2021 12:27,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Left,Left,1836,259,200,1,nan,nan,0.13
7/10/2021 12:27,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Pellet,Left,1836,259,201,2,0.52,1361,nan
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1837,259,201,2,nan,nan,0.08
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1838,259,201,2,nan,nan,0.3
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Left,Left,1839,259,201,2,nan,nan,0.12
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Pellet,Left,1839,259,202,3,0.33,38,nan
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,4,Left,Left,1840,259,202,3,nan,nan,0.02
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.06,1,4,Left,Left,1841,259,202,3,nan,nan,0.02
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.07,1,4,Left,Left,1842,259,202,3,nan,nan,0.02
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1843,259,202,3,nan,nan,0.04
7/10/2021 12:28,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Pellet,Left,1843,259,203,4,0.66,38,nan
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.06,1,5,Left,Left,1844,259,203,4,nan,nan,0.04
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.06,1,5,Left,Left,1845,259,203,4,nan,nan,0.02
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1846,259,203,4,nan,nan,0.01
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.06,1,5,Left,Left,1847,259,203,4,nan,nan,0.01
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.06,1,5,Left,Left,1848,259,203,4,nan,nan,0.14
7/10/2021 12:29,1.8.1,ClosedEcon_PR1,4,4.06,3,5,Pellet,Left,1848,259,204,5,0.06,57,nan
7/10/2021 12:31,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1848,260,204,5,nan,nan,0.05
7/10/2021 12:31,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1848,261,204,5,nan,nan,0.08
7/10/2021 12:31,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1848,262,204,5,nan,nan,0
7/10/2021 12:31,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1848,263,204,5,nan,nan,1.2
7/10/2021 12:31,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1848,264,204,5,nan,nan,0
7/10/2021 12:43,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1848,265,204,5,nan,nan,0.05
7/10/2021 12:43,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1848,266,204,5,nan,nan,0.03
7/10/2021 12:44,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Left,Left,1849,266,204,5,nan,nan,0.05
7/10/2021 12:45,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Left,Left,1850,266,204,5,nan,nan,0.11
7/10/2021 12:45,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Left,Left,1851,266,204,5,nan,nan,0.02
7/10/2021 12:45,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Left,Left,1852,266,204,5,nan,nan,0.18
7/10/2021 12:46,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Left,Left,1853,266,204,5,nan,nan,0.17
7/10/2021 12:47,1.8.1,ClosedEcon_PR1,4,4.06,1,6,Right,Left,1853,267,204,5,nan,nan,0.06
7/10/2021 12:49,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1853,268,204,5,nan,nan,0.19
7/10/2021 14:15,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Left,Left,1854,268,204,0,nan,nan,0.13
7/10/2021 14:15,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Pellet,Left,1854,268,205,1,1.12,6336,nan
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1855,268,205,1,nan,nan,0.04
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1856,268,205,1,nan,nan,0
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.06,1,2,Pellet,Left,1856,268,206,2,0.39,34,nan
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1857,268,206,2,nan,nan,0
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1858,268,206,2,nan,nan,0.07
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1859,268,206,2,nan,nan,0.31
7/10/2021 14:16,1.8.1,ClosedEcon_PR1,4,4.06,1,3,Pellet,Left,1859,268,207,3,0.19,39,nan
7/10/2021 14:17,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1860,268,207,3,nan,nan,0.08
7/10/2021 14:17,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1861,268,207,3,nan,nan,0.08
7/10/2021 14:17,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1862,268,207,3,nan,nan,0.4
7/10/2021 14:17,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1863,268,207,3,nan,nan,0.18
7/10/2021 14:17,1.8.1,ClosedEcon_PR1,4,4.05,3,4,Pellet,Left,1863,268,208,4,0.19,53,nan
7/10/2021 15:20,1.8.1,ClosedEcon_PR1,4,4.06,1,1,Left,Left,1864,268,208,0,nan,nan,0.15
7/10/2021 15:20,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Pellet,Left,1864,268,209,1,1.31,3783,nan
7/10/2021 15:21,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1865,268,209,1,nan,nan,0.13
7/10/2021 15:21,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1866,268,209,1,nan,nan,0.18
7/10/2021 15:21,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1866,268,210,2,1.65,55,nan
7/10/2021 15:55,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Left,Left,1867,268,210,0,nan,nan,0.05
7/10/2021 15:55,1.8.1,ClosedEcon_PR1,4,4.05,3,1,Pellet,Left,1867,268,211,1,0.19,2064,nan
7/10/2021 15:56,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1868,268,211,1,nan,nan,0.03
7/10/2021 15:56,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1869,268,211,1,nan,nan,0.03
7/10/2021 15:56,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1869,268,212,2,0.85,35,nan
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1870,268,212,2,nan,nan,0.05
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1871,268,212,2,nan,nan,0.02
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1872,268,212,2,nan,nan,0.12
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Pellet,Left,1872,268,213,3,0.59,35,nan
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1873,268,213,3,nan,nan,0.13
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1874,268,213,3,nan,nan,0.02
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1875,268,213,3,nan,nan,0
7/10/2021 15:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1876,268,213,3,nan,nan,0.94
7/10/2021 15:58,1.8.1,ClosedEcon_PR1,4,4.05,2,4,Pellet,Left,1876,268,214,4,0.46,52,nan
7/10/2021 16:14,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Right,Left,1876,269,214,4,nan,nan,0.06
7/10/2021 16:14,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Right,Left,1876,270,214,4,nan,nan,0.24
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1877,270,214,4,nan,nan,0.21
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1878,270,214,4,nan,nan,0.44
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1879,270,214,4,nan,nan,0.38
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1880,270,214,4,nan,nan,0.3
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1881,270,214,4,nan,nan,0.26
7/10/2021 16:18,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Pellet,Left,1881,270,215,5,0.39,1231,nan
7/10/2021 16:20,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1881,271,215,5,nan,nan,0.01
7/10/2021 16:20,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1881,272,215,5,nan,nan,0
7/10/2021 17:26,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Left,Left,1882,272,215,0,nan,nan,0.15
7/10/2021 17:26,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Pellet,Left,1882,272,216,1,0.39,4055,nan
7/10/2021 17:26,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1883,272,216,1,nan,nan,0.02
7/10/2021 17:26,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1884,272,216,1,nan,nan,0
7/10/2021 17:26,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1884,272,217,2,0.26,39,nan
7/10/2021 18:00,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Left,Left,1885,272,217,0,nan,nan,0.18
7/10/2021 18:00,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Pellet,Left,1885,272,218,1,0.52,2005,nan
7/10/2021 18:00,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1886,272,218,1,nan,nan,0
7/10/2021 18:00,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1887,272,218,1,nan,nan,0
7/10/2021 18:00,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1887,272,219,2,0.66,40,nan
7/10/2021 18:01,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1888,272,219,2,nan,nan,0.11
7/10/2021 18:01,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1889,272,219,2,nan,nan,0.3
7/10/2021 18:01,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1890,272,219,2,nan,nan,0.11
7/10/2021 18:01,1.8.1,ClosedEcon_PR1,4,4.05,3,3,Pellet,Left,1890,272,220,3,0.46,53,nan
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1891,272,220,3,nan,nan,0.03
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1892,272,220,3,nan,nan,0.01
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1893,272,220,3,nan,nan,0.54
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1894,272,220,3,nan,nan,0.01
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,3,4,Pellet,Left,1894,272,221,4,0.52,39,nan
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1895,272,221,4,nan,nan,0.05
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1896,272,221,4,nan,nan,0.05
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1897,272,221,4,nan,nan,0.02
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1898,272,221,4,nan,nan,0.49
7/10/2021 18:02,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1899,272,221,4,nan,nan,0.01
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Pellet,Left,1899,272,222,5,0.46,38,nan
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1900,272,222,5,nan,nan,0.39
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1901,272,222,5,nan,nan,0.08
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1902,272,222,5,nan,nan,0.02
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1903,272,222,5,nan,nan,0.01
7/10/2021 18:03,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1904,272,222,5,nan,nan,0.07
7/10/2021 18:04,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1905,272,222,5,nan,nan,0
7/10/2021 18:04,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Pellet,Left,1905,272,223,6,1.12,65,nan
7/10/2021 18:21,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1906,272,223,6,nan,nan,0.22
7/10/2021 18:21,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1907,272,223,6,nan,nan,0.02
7/10/2021 18:21,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1908,272,223,6,nan,nan,0.13
7/10/2021 18:24,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1909,272,223,6,nan,nan,0.31
7/10/2021 18:25,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Right,Left,1909,273,223,6,nan,nan,0.32
7/10/2021 18:55,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Left,Left,1910,273,223,0,nan,nan,0.23
7/10/2021 18:55,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Pellet,Left,1910,273,224,1,0.33,3075,nan
7/10/2021 18:55,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1911,273,224,1,nan,nan,0
7/10/2021 18:55,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1912,273,224,1,nan,nan,0.15
7/10/2021 18:55,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1912,273,225,2,0.46,34,nan
7/10/2021 18:56,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1913,273,225,2,nan,nan,0.39
7/10/2021 18:56,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1914,273,225,2,nan,nan,0.06
7/10/2021 18:56,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1915,273,225,2,nan,nan,0.01
7/10/2021 18:56,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Pellet,Left,1915,273,226,3,0.39,33,nan
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1916,273,226,3,nan,nan,0.1
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1917,273,226,3,nan,nan,0.06
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1918,273,226,3,nan,nan,0.02
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1919,273,226,3,nan,nan,0
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Pellet,Left,1919,273,227,4,0.46,39,nan
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1920,273,227,4,nan,nan,0.05
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1921,273,227,4,nan,nan,0.06
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1922,273,227,4,nan,nan,0.03
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1923,273,227,4,nan,nan,0.08
7/10/2021 18:57,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1924,273,227,4,nan,nan,0.09
7/10/2021 18:58,1.8.1,ClosedEcon_PR1,4,4.05,2,5,Pellet,Left,1924,273,228,5,0.66,54,nan
7/10/2021 19:42,1.8.1,ClosedEcon_PR1,4,4.05,1,1,Left,Left,1925,273,228,0,nan,nan,0.03
7/10/2021 19:42,1.8.1,ClosedEcon_PR1,4,4.05,3,1,Pellet,Left,1925,273,229,1,0.59,2659,nan
7/10/2021 19:43,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1926,273,229,1,nan,nan,0.21
7/10/2021 19:43,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Left,Left,1927,273,229,1,nan,nan,0.08
7/10/2021 19:43,1.8.1,ClosedEcon_PR1,4,4.05,1,2,Pellet,Left,1927,273,230,2,0.52,66,nan
7/10/2021 19:43,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1928,273,230,2,nan,nan,0.05
7/10/2021 19:44,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1929,273,230,2,nan,nan,0.12
7/10/2021 19:44,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Left,Left,1930,273,230,2,nan,nan,0.02
7/10/2021 19:44,1.8.1,ClosedEcon_PR1,4,4.05,1,3,Pellet,Left,1930,273,231,3,0.33,39,nan
7/10/2021 19:45,1.8.1,ClosedEcon_PR1,4,4.04,1,4,Left,Left,1931,273,231,3,nan,nan,0.02
7/10/2021 19:45,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1932,273,231,3,nan,nan,0.07
7/10/2021 19:45,1.8.1,ClosedEcon_PR1,4,4.04,1,4,Left,Left,1933,273,231,3,nan,nan,0.29
7/10/2021 19:45,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Left,Left,1934,273,231,3,nan,nan,0.33
7/10/2021 19:45,1.8.1,ClosedEcon_PR1,4,4.05,1,4,Pellet,Left,1934,273,232,4,1.18,89,nan
7/10/2021 19:46,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Right,Left,1934,274,232,4,nan,nan,0.07
7/10/2021 19:59,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Right,Left,1934,275,232,4,nan,nan,0.25
7/10/2021 20:00,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Right,Left,1934,276,232,4,nan,nan,0.18
7/10/2021 20:00,1.8.1,ClosedEcon_PR1,4,4.04,1,5,Left,Left,1935,276,232,4,nan,nan,0.15
7/10/2021 20:05,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1936,276,232,4,nan,nan,0.11
7/10/2021 20:05,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1937,276,232,4,nan,nan,0.3
7/10/2021 20:05,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1938,276,232,4,nan,nan,0.46
7/10/2021 20:05,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Left,Left,1939,276,232,4,nan,nan,0.38
7/10/2021 20:05,1.8.1,ClosedEcon_PR1,4,4.05,1,5,Pellet,Left,1939,276,233,5,0.26,1184,nan
7/10/2021 20:06,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1940,276,233,5,nan,nan,0.04
7/10/2021 20:12,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1940,277,233,5,nan,nan,0.03
7/10/2021 20:16,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1941,277,233,5,nan,nan,0.07
7/10/2021 20:17,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Right,Left,1941,278,233,5,nan,nan,0.07
