,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,filename,group,sex,MM:DD:YYYY hh:mm:ss,RelativeTime,Errors,Mouse,MotorTurns,RelativeTime2,Retrieval_Time_filt,count,Retrieval_Time_filt_count,Retrieval_Time_filt_sum,Retrieval_Time_filt_percent,Errors_binned,Successes_binned,NewRT,active_bias,active_bias_percent
16.0,134.0,54.0,134.0,19.0,VIC_FED007_030120_00.CSV,H,f,2020-03-02 12:53:05,0 days 19:11:40,0.0,NaN,NaN,69100.0,4.0,8137.0,1.0,3822.0,0.46979205118740003,0.0,7.0,20.0,1.0,100.0
20.0,136.0,56.0,136.0,5.0,VIC_FED007_030120_00.CSV,H,f,2020-03-02 15:30:25,0 days 21:49:00,1.0,NaN,NaN,78540.0,5.0,8143.0,1.0,3824.0,0.46972116447610857,2.0,2.0,24.0,0.5,50.0
0.0,26.0,10.0,26.0,21.0,VIC_FED007_042020_00.CSV,H,f,2020-04-20 20:30:00,0 days 03:55:00,1.0,NaN,NaN,14100.0,10.0,10061.0,1.0,4504.0,0.44831033793241354,10.0,26.0,4.0,0.7222222222222222,72.22222222222221
4.0,65.0,22.0,64.0,123.0,VIC_FED007_042020_00.CSV,H,f,2020-04-21 00:31:00,0 days 07:56:00,1.0,NaN,NaN,28560.0,9.0,10150.0,1.0,4540.0,0.44768422096598237,12.0,39.0,8.0,0.7647058823529411,76.47058823529412
8.0,101.0,29.0,101.0,184.0,VIC_FED007_042020_00.CSV,H,f,2020-04-21 04:34:00,0 days 11:59:00,1.0,NaN,NaN,43140.0,10.0,10230.0,1.0,4569.0,0.447329595750959,7.0,36.0,12.0,0.8372093023255814,83.72093023255815
12.0,119.0,32.0,119.0,232.0,VIC_FED007_042020_00.CSV,H,f,2020-04-21 08:23:00,0 days 15:48:00,1.0,NaN,NaN,56880.0,9.0,10269.0,1.0,4580.0,0.4466379984362783,3.0,18.0,16.0,0.8571428571428571,85.71428571428571
16.0,127.0,35.0,127.0,20.0,VIC_FED007_042020_00.CSV,H,f,2020-04-21 11:31:00,0 days 18:56:00,1.0,NaN,NaN,68160.0,10.0,10288.0,1.0,4585.0,0.4460130464414371,3.0,8.0,20.0,0.7272727272727273,72.72727272727273
20.0,141.0,38.0,141.0,313.0,VIC_FED007_042020_00.CSV,H,f,2020-04-21 16:02:00,0 days 23:27:00,1.0,NaN,NaN,84420.0,10.0,10319.0,1.0,4594.0,0.44562153756438916,3.0,14.0,24.0,0.8235294117647058,82.35294117647058
0.0,29.0,5.0,29.0,10.0,VIC_FED007_042620_00.CSV,H,f,2020-04-26 20:39:35,0 days 03:58:37,1.0,NaN,NaN,14317.0,10.0,10382.0,1.0,4623.0,0.44528992486996727,5.0,29.0,4.0,0.8529411764705882,85.29411764705883
4.0,73.0,27.0,72.0,512.0,VIC_FED007_042620_00.CSV,H,f,2020-04-27 00:23:16,0 days 07:42:18,1.0,NaN,NaN,27738.0,6.0,10491.0,1.0,4660.0,0.4453846153846154,22.0,44.0,8.0,0.6666666666666666,66.66666666666666
8.0,107.0,38.0,107.0,273.0,VIC_FED007_042620_00.CSV,H,f,2020-04-27 04:39:54,0 days 11:58:56,1.0,NaN,NaN,43136.0,9.0,10571.0,1.0,4680.0,0.44414792222645827,11.0,34.0,12.0,0.7555555555555555,75.55555555555556
12.0,129.0,53.0,129.0,751.0,VIC_FED007_042620_00.CSV,H,f,2020-04-27 08:31:07,0 days 15:50:09,1.0,NaN,NaN,57009.0,8.0,10630.0,1.0,4699.0,0.4426787741203178,15.0,22.0,16.0,0.5945945945945946,59.45945945945946
16.0,142.0,56.0,142.0,5763.0,VIC_FED007_042620_00.CSV,H,f,2020-04-27 12:21:32,0 days 19:40:34,1.0,NaN,NaN,70834.0,9.0,10659.0,1.0,4708.0,0.44204192911535206,3.0,13.0,20.0,0.8125,81.25
20.0,155.0,56.0,155.0,8.0,VIC_FED007_042620_00.CSV,H,f,2020-04-27 15:51:55,0 days 23:10:57,0.0,NaN,NaN,83457.0,8.0,10685.0,1.0,4721.0,0.44183434721572296,0.0,13.0,24.0,1.0,100.0
0.0,45.0,12.0,45.0,429.0,VIC_FED008_021620_00.CSV,H,m,2020-02-16 23:12:52,0 days 03:58:10,1.0,NaN,NaN,14290.0,9.0,7677.0,1.0,3642.0,0.4751847940865892,12.0,45.0,4.0,0.7894736842105263,78.94736842105263
4.0,75.0,23.0,75.0,261.0,VIC_FED008_021620_00.CSV,H,m,2020-02-17 03:11:08,0 days 07:56:26,1.0,NaN,NaN,28586.0,10.0,7748.0,1.0,3666.0,0.47434227663454026,11.0,30.0,8.0,0.7317073170731707,73.17073170731707
8.0,91.0,26.0,91.0,22.0,VIC_FED008_021620_00.CSV,H,m,2020-02-17 06:52:51,0 days 11:38:09,1.0,NaN,NaN,41889.0,8.0,7783.0,1.0,3680.0,0.4732096857290057,3.0,16.0,12.0,0.8421052631578947,84.21052631578947
12.0,103.0,26.0,103.0,8.0,VIC_FED008_021620_00.CSV,H,m,2020-02-17 10:47:09,0 days 15:32:27,0.0,NaN,NaN,55947.0,8.0,7807.0,1.0,3692.0,0.4729089278852312,0.0,12.0,16.0,1.0,100.0
16.0,107.0,26.0,107.0,4.0,VIC_FED008_021620_00.CSV,H,m,2020-02-17 14:06:48,0 days 18:52:06,0.0,NaN,NaN,67926.0,4.0,7815.0,1.0,3696.0,0.472936660268714,0.0,4.0,20.0,1.0,100.0
0.0,36.0,7.0,36.0,242.0,VIC_FED008_042020_00.CSV,H,f,2020-04-20 22:19:26,0 days 03:59:34,1.0,NaN,NaN,14374.0,8.0,11038.0,1.0,4859.0,0.4411201313509076,7.0,36.0,4.0,0.8372093023255814,83.72093023255815
4.0,77.0,14.0,77.0,287.0,VIC_FED008_042020_00.CSV,H,f,2020-04-21 02:05:33,0 days 07:45:41,1.0,NaN,NaN,27941.0,9.0,11127.0,1.0,4884.0,0.4401666817646526,7.0,41.0,8.0,0.8541666666666666,85.41666666666666
8.0,104.0,14.0,103.0,2398.0,VIC_FED008_042020_00.CSV,H,f,2020-04-21 06:19:50,0 days 11:59:58,0.0,NaN,NaN,43198.0,9.0,11180.0,1.0,4904.0,0.4389521844442451,0.0,27.0,12.0,1.0,100.0
12.0,122.0,18.0,122.0,12.0,VIC_FED008_042020_00.CSV,H,f,2020-04-21 10:16:39,0 days 15:56:47,1.0,NaN,NaN,57407.0,10.0,11221.0,1.0,4921.0,0.43874542042712894,4.0,18.0,16.0,0.8181818181818182,81.81818181818183
16.0,131.0,19.0,131.0,29.0,VIC_FED008_042020_00.CSV,H,f,2020-04-21 14:14:59,0 days 19:55:07,1.0,NaN,NaN,71707.0,9.0,11240.0,1.0,4928.0,0.4385136339333452,1.0,9.0,20.0,0.9,90.0
20.0,136.0,21.0,136.0,10.0,VIC_FED008_042020_00.CSV,H,f,2020-04-21 15:33:37,0 days 21:13:45,1.0,NaN,NaN,76425.0,10.0,11252.0,1.0,4933.0,0.4384670104926196,2.0,5.0,24.0,0.7142857142857143,71.42857142857143
0.0,29.0,11.0,29.0,487.0,VIC_FED008_042620_00.CSV,H,f,2020-04-26 20:48:08,0 days 03:59:53,1.0,NaN,NaN,14393.0,5.0,11683.0,1.0,5065.0,0.4342660352991821,11.0,29.0,4.0,0.725,72.5
4.0,72.0,20.0,71.0,700.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 00:47:49,0 days 07:59:34,1.0,NaN,NaN,28774.0,10.0,11777.0,1.0,5091.0,0.4334988017802123,9.0,43.0,8.0,0.8269230769230769,82.6923076923077
8.0,105.0,23.0,105.0,1913.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 04:28:58,0 days 11:40:43,1.0,NaN,NaN,42043.0,6.0,11847.0,1.0,5111.0,0.4322465613856342,3.0,33.0,12.0,0.9166666666666666,91.66666666666666
12.0,127.0,29.0,127.0,533.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 08:46:51,0 days 15:58:36,1.0,NaN,NaN,57516.0,9.0,11897.0,1.0,5121.0,0.4313808237677245,6.0,22.0,16.0,0.7857142857142857,78.57142857142857
16.0,139.0,32.0,139.0,870.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 12:37:14,0 days 19:48:59,1.0,NaN,NaN,71339.0,10.0,11924.0,1.0,5130.0,0.4304797109972276,3.0,12.0,20.0,0.8,80.0
20.0,148.0,32.0,148.0,46.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 16:10:05,0 days 23:21:50,0.0,NaN,NaN,84110.0,10.0,11942.0,1.0,5135.0,0.43018867924528303,0.0,9.0,24.0,1.0,100.0
24.0,153.0,32.0,153.0,11.0,VIC_FED008_042620_00.CSV,H,f,2020-04-27 16:53:39,1 days 00:05:24,0.0,NaN,NaN,86724.0,8.0,11952.0,1.0,5139.0,0.4299698795180723,0.0,5.0,28.0,1.0,100.0
0.0,11.0,9.0,11.0,653.0,VIC_FED009_042020_02.CSV,H,f,2020-04-20 20:05:47,0 days 03:45:09,1.0,NaN,NaN,13509.0,10.0,9740.0,1.0,4433.0,0.45588386698239475,9.0,11.0,4.0,0.55,55.00000000000001
4.0,44.0,21.0,42.0,184.0,VIC_FED009_042020_02.CSV,H,f,2020-04-20 23:48:10,0 days 07:27:32,1.0,NaN,NaN,26852.0,7.0,9816.0,1.0,4448.0,0.455086746740581,12.0,33.0,8.0,0.7333333333333333,73.33333333333333
8.0,81.0,32.0,79.0,120.0,VIC_FED009_042020_02.CSV,H,f,2020-04-21 04:01:00,0 days 11:40:22,1.0,NaN,NaN,42022.0,9.0,9901.0,1.0,4463.0,0.45314728050519454,11.0,37.0,12.0,0.7708333333333334,77.08333333333334
12.0,94.0,42.0,92.0,152.0,VIC_FED009_042020_02.CSV,H,f,2020-04-21 08:08:23,0 days 15:47:45,1.0,NaN,NaN,56865.0,2.0,9937.0,1.0,4464.0,0.45071702686325993,10.0,13.0,16.0,0.5652173913043478,56.52173913043478
16.0,108.0,44.0,106.0,191.0,VIC_FED009_042020_02.CSV,H,f,2020-04-21 11:33:31,0 days 19:12:53,1.0,NaN,NaN,69173.0,7.0,9967.0,1.0,4471.0,0.4492811903086358,2.0,14.0,20.0,0.875,87.5
20.0,123.0,46.0,121.0,120.0,VIC_FED009_042020_02.CSV,H,f,2020-04-21 16:01:27,0 days 23:40:49,1.0,NaN,NaN,85249.0,9.0,9999.0,1.0,4483.0,0.44860094273392837,2.0,15.0,24.0,0.8823529411764706,88.23529411764706
0.0,6.0,3.0,6.0,23.0,ZAN_FED000_061119_02.CSV,G,m,2019-06-11 17:01:27,0 days 00:20:51,3.0,NaN,NaN,1251.0,8.0,158.0,1.0,109.0,0.6942675159235668,3.0,6.0,4.0,0.6666666666666666,66.66666666666666
4.0,23.0,10.0,15.0,99.0,ZAN_FED000_061119_02.CSV,G,m,2019-06-12 00:16:39,0 days 07:36:03,3.0,NaN,NaN,27363.0,9.0,167.0,1.0,116.0,0.6951219512195121,7.0,17.0,8.0,0.7083333333333334,70.83333333333334
8.0,33.0,29.0,19.0,206.0,ZAN_FED000_061119_02.CSV,G,m,2019-06-12 02:25:15,0 days 09:44:39,7.0,NaN,NaN,35079.0,2.0,171.0,1.0,119.0,0.6982248520710059,19.0,10.0,12.0,0.3448275862068966,34.48275862068966
12.0,39.0,30.0,25.0,3490.0,ZAN_FED000_061119_02.CSV,G,m,2019-06-12 06:48:13,0 days 14:07:37,1.0,NaN,NaN,50857.0,4.0,177.0,1.0,124.0,0.7005649717514124,1.0,6.0,16.0,0.8571428571428571,85.71428571428571
16.0,41.0,30.0,26.0,1.0,ZAN_FED000_061119_02.CSV,G,m,2019-06-12 09:45:14,0 days 17:04:38,0.0,NaN,NaN,61478.0,1.0,178.0,1.0,125.0,0.702247191011236,0.0,2.0,20.0,1.0,100.0
0.0,12.0,6.0,12.0,59.0,ZAN_FED000_061119_03.CSV,G,m,2019-06-11 20:22:31,0 days 03:24:49,2.0,NaN,NaN,12289.0,10.0,536.0,1.0,402.0,0.7514018691588785,6.0,12.0,4.0,0.6666666666666666,66.66666666666666
4.0,36.0,11.0,36.0,769.0,ZAN_FED000_061119_03.CSV,G,m,2019-06-12 00:53:09,0 days 07:55:27,2.0,NaN,NaN,28527.0,4.0,560.0,1.0,415.0,0.75,5.0,24.0,8.0,0.8275862068965517,82.75862068965517
8.0,48.0,13.0,48.0,145.0,ZAN_FED000_061119_03.CSV,G,m,2019-06-12 03:31:42,0 days 10:34:00,1.0,NaN,NaN,38040.0,3.0,572.0,1.0,421.0,0.7397504456327986,2.0,12.0,12.0,0.8571428571428571,85.71428571428571
12.0,62.0,15.0,62.0,19.0,ZAN_FED000_061119_03.CSV,G,m,2019-06-12 08:35:07,0 days 15:37:25,1.0,NaN,NaN,56245.0,8.0,586.0,1.0,432.0,0.7383820998278829,2.0,14.0,16.0,0.875,87.5
16.0,65.0,15.0,65.0,14.0,ZAN_FED000_061119_03.CSV,G,m,2019-06-12 11:28:27,0 days 18:30:45,0.0,NaN,NaN,66645.0,10.0,589.0,1.0,434.0,0.7368421052631579,0.0,3.0,20.0,1.0,100.0
0.0,35.0,14.0,35.0,480.0,ZAN_FED000_101119_00.CSV,G,m,2019-10-11 19:52:13,0 days 03:54:13,3.0,NaN,NaN,14053.0,10.0,2183.0,1.0,1567.0,0.720185614849188,14.0,35.0,4.0,0.7142857142857143,71.42857142857143
4.0,51.0,23.0,51.0,108.0,ZAN_FED000_101119_00.CSV,G,m,2019-10-11 22:15:13,0 days 06:17:13,3.0,NaN,NaN,22633.0,6.0,2199.0,1.0,1576.0,0.7177493138151876,9.0,16.0,8.0,0.64,64.0
8.0,61.0,32.0,61.0,16.0,ZAN_FED000_101119_00.CSV,G,m,2019-10-12 03:02:24,0 days 11:04:24,6.0,NaN,NaN,39864.0,7.0,2209.0,1.0,1580.0,0.7165532879818595,9.0,10.0,12.0,0.5263157894736842,52.63157894736842
12.0,68.0,33.0,68.0,18.0,ZAN_FED000_101119_00.CSV,G,m,2019-10-12 06:14:53,0 days 14:16:53,1.0,NaN,NaN,51413.0,3.0,2216.0,1.0,1584.0,0.7153846153846154,1.0,7.0,16.0,0.875,87.5
16.0,75.0,33.0,75.0,14.0,ZAN_FED000_101119_00.CSV,G,m,2019-10-12 10:17:51,0 days 18:19:51,0.0,NaN,NaN,65991.0,4.0,2223.0,1.0,1589.0,0.7148648648648649,0.0,7.0,20.0,1.0,100.0
0.0,14.0,67.0,14.0,61.0,ZAN_FED001_011720_00.CSV,G,m,2020-01-18 14:19:23,0 days 03:38:01,15.0,NaN,NaN,13081.0,10.0,1730.0,1.0,1258.0,0.727694090382387,67.0,14.0,4.0,0.1728395061728395,17.28395061728395
0.0,17.0,4.0,17.0,43.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-06 19:56:42,0 days 03:36:04,1.0,NaN,NaN,12964.0,9.0,1110.0,1.0,800.0,0.7224749772520473,4.0,17.0,4.0,0.8095238095238095,80.95238095238095
4.0,48.0,34.0,48.0,2092.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-07 00:11:37,0 days 07:50:59,16.0,NaN,NaN,28259.0,10.0,1141.0,1.0,824.0,0.723404255319149,30.0,31.0,8.0,0.5081967213114754,50.81967213114754
8.0,57.0,39.0,57.0,15.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-07 04:10:38,0 days 11:50:00,4.0,NaN,NaN,42600.0,7.0,1150.0,1.0,830.0,0.7218831734960767,5.0,9.0,12.0,0.6428571428571429,64.28571428571429
12.0,69.0,53.0,69.0,568.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-07 08:08:23,0 days 15:47:45,14.0,NaN,NaN,56865.0,3.0,1162.0,1.0,837.0,0.7213541666666666,14.0,12.0,16.0,0.46153846153846156,46.15384615384615
16.0,83.0,69.0,83.0,422.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-07 12:17:12,0 days 19:56:34,12.0,NaN,NaN,71794.0,7.0,1176.0,1.0,846.0,0.7205128205128205,16.0,14.0,20.0,0.4666666666666667,46.666666666666664
20.0,101.0,74.0,101.0,412.0,ZAN_FED001_050619_01.CSV,G,m,2019-05-07 15:20:35,0 days 22:59:57,4.0,NaN,NaN,82797.0,6.0,1194.0,1.0,859.0,0.7206375838926175,5.0,18.0,24.0,0.782608695652174,78.26086956521739
0.0,9.0,12.0,9.0,282.0,ZAN_FED002_011820_00.CSV,G,m,2020-01-18 11:10:52,0 days 00:58:55,3.0,NaN,NaN,3535.0,9.0,1358.0,1.0,980.0,0.7216494845360825,12.0,9.0,4.0,0.42857142857142855,42.857142857142854
4.0,18.0,24.0,18.0,4.0,ZAN_FED002_011820_00.CSV,G,m,2020-01-18 16:40:15,0 days 06:28:18,10.0,NaN,NaN,23298.0,4.0,1367.0,1.0,989.0,0.723482077542063,12.0,9.0,8.0,0.42857142857142855,42.857142857142854
0.0,2.0,4.0,2.0,69.0,ZAN_FED002_061119_01.CSV,G,m,2019-06-11 16:49:17,0 days 00:04:57,3.0,NaN,NaN,297.0,3.0,1.0,1.0,1.0,inf,4.0,2.0,4.0,0.3333333333333333,33.33333333333333
4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,NaN,NaN
8.0,6.0,7.0,6.0,3.0,ZAN_FED002_061119_01.CSV,G,m,2019-06-12 01:04:16,0 days 08:19:56,3.0,NaN,NaN,29996.0,3.0,5.0,1.0,5.0,1.0,NaN,NaN,12.0,NaN,NaN
12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.0,NaN,NaN
16.0,8.0,7.0,8.0,4.0,ZAN_FED002_061119_01.CSV,G,m,2019-06-12 11:17:33,0 days 18:33:13,0.0,NaN,NaN,66793.0,4.0,7.0,1.0,7.0,1.0,NaN,NaN,20.0,NaN,NaN
0.0,30.0,18.0,30.0,743.0,ZAN_FED002_072619_00.CSV,G,m,2019-07-26 15:45:04,0 days 03:46:24,3.0,NaN,NaN,13584.0,8.0,447.0,1.0,331.0,0.7442922374429224,18.0,30.0,4.0,0.625,62.5
4.0,35.0,23.0,35.0,168.0,ZAN_FED002_072619_00.CSV,G,m,2019-07-26 18:35:54,0 days 06:37:14,3.0,NaN,NaN,23834.0,3.0,452.0,1.0,334.0,0.7410714285714286,5.0,5.0,8.0,0.5,50.0
0.0,23.0,7.0,23.0,464.0,ZAN_FED002_101119_00.CSV,G,m,2019-10-11 16:59:38,0 days 01:19:43,4.0,NaN,NaN,4783.0,8.0,1549.0,1.0,1119.0,0.7224015493867011,7.0,23.0,4.0,0.7666666666666667,76.66666666666667
4.0,42.0,14.0,42.0,1347.0,ZAN_FED002_101119_00.CSV,G,m,2019-10-11 23:08:40,0 days 07:28:45,2.0,NaN,NaN,26925.0,9.0,1568.0,1.0,1135.0,0.7243139757498405,7.0,19.0,8.0,0.7307692307692307,73.07692307692307
8.0,43.0,15.0,43.0,8.0,ZAN_FED002_101119_00.CSV,G,m,2019-10-11 23:45:11,0 days 08:05:16,1.0,NaN,NaN,29116.0,8.0,1569.0,1.0,1136.0,0.7240280433397068,1.0,1.0,12.0,0.5,50.0
12.0,45.0,15.0,45.0,13.0,ZAN_FED002_101119_00.CSV,G,m,2019-10-12 06:33:58,0 days 14:54:03,0.0,NaN,NaN,53643.0,1.0,1571.0,1.0,1137.0,0.7237428389560789,0.0,2.0,16.0,1.0,100.0
0.0,27.0,28.0,27.0,536.0,ZAN_FED003_011820_00.CSV,G,m,2020-01-18 14:07:32,0 days 03:57:45,5.0,NaN,NaN,14265.0,9.0,479.0,1.0,354.0,0.7412280701754386,28.0,27.0,4.0,0.4909090909090909,49.09090909090909
4.0,31.0,31.0,31.0,20.0,ZAN_FED003_011820_00.CSV,G,m,2020-01-18 16:40:08,0 days 06:30:21,2.0,NaN,NaN,23421.0,2.0,483.0,1.0,357.0,0.7395833333333334,3.0,4.0,8.0,0.5714285714285714,57.14285714285714
0.0,29.0,102.0,29.0,484.0,ZAN_FED004_011820_00.CSV,G,m,2020-01-18 14:16:09,0 days 03:59:52,37.0,NaN,NaN,14392.0,6.0,618.0,1.0,455.0,0.7389885807504079,102.0,29.0,4.0,0.22137404580152673,22.137404580152673
4.0,37.0,152.0,37.0,746.0,ZAN_FED004_011820_00.CSV,G,m,2020-01-18 16:28:38,0 days 06:12:21,15.0,NaN,NaN,22341.0,3.0,626.0,1.0,461.0,0.7364217252396166,50.0,8.0,8.0,0.13793103448275862,13.793103448275861
0.0,26.0,9.0,26.0,53.0,ZAN_FED004_081819_00.CSV,G,m,2019-08-18 13:43:19,0 days 03:43:27,2.0,NaN,NaN,13407.0,10.0,289.0,1.0,211.0,0.7352941176470589,9.0,26.0,4.0,0.7428571428571429,74.28571428571429
4.0,51.0,21.0,51.0,37.0,ZAN_FED004_081819_00.CSV,G,m,2019-08-18 17:55:19,0 days 07:55:27,5.0,NaN,NaN,28527.0,9.0,314.0,1.0,232.0,0.7403846153846154,12.0,25.0,8.0,0.6756756756756757,67.56756756756756
8.0,58.0,25.0,58.0,24.0,ZAN_FED004_081819_00.CSV,G,m,2019-08-18 18:36:42,0 days 08:36:50,4.0,NaN,NaN,31010.0,5.0,321.0,1.0,236.0,0.740506329113924,4.0,7.0,12.0,0.6363636363636364,63.63636363636363
0.0,23.0,7.0,23.0,259.0,ZAN_FED004_100819_00.CSV,G,m,2019-10-08 11:50:17,0 days 03:19:51,2.0,NaN,NaN,11991.0,4.0,762.0,1.0,568.0,0.754054054054054,7.0,23.0,4.0,0.7666666666666667,76.66666666666667
4.0,40.0,12.0,40.0,1954.0,ZAN_FED004_100819_00.CSV,G,m,2019-10-08 16:29:59,0 days 07:59:33,1.0,NaN,NaN,28773.0,2.0,779.0,1.0,576.0,0.7454308093994778,5.0,17.0,8.0,0.7727272727272727,77.27272727272727
8.0,46.0,13.0,46.0,208.0,ZAN_FED004_100819_00.CSV,G,m,2019-10-08 17:10:50,0 days 08:40:24,1.0,NaN,NaN,31224.0,2.0,785.0,1.0,578.0,0.7387964148527529,1.0,6.0,12.0,0.8571428571428571,85.71428571428571
0.0,20.0,13.0,20.0,71.0,ZAN_FED005_011720_01.CSV,G,m,2020-01-18 13:51:13,0 days 03:45:15,6.0,NaN,NaN,13515.0,8.0,1999.0,1.0,1441.0,0.7214680744092509,13.0,20.0,4.0,0.6060606060606061,60.60606060606061
4.0,31.0,14.0,31.0,91.0,ZAN_FED005_011720_01.CSV,G,m,2020-01-18 16:01:17,0 days 05:55:19,1.0,NaN,NaN,21319.0,7.0,2010.0,1.0,1448.0,0.7214178731902147,1.0,11.0,8.0,0.9166666666666666,91.66666666666666
0.0,11.0,15.0,11.0,48.0,ZAN_FED005_050619_02.CSV,G,m,2019-05-06 21:21:13,0 days 03:09:40,4.0,NaN,NaN,11380.0,7.0,1423.0,1.0,1023.0,0.7192362093352193,15.0,11.0,4.0,0.4230769230769231,42.30769230769231
4.0,38.0,55.0,38.0,23.0,ZAN_FED005_050619_02.CSV,G,m,2019-05-07 02:05:55,0 days 07:54:22,28.0,NaN,NaN,28462.0,10.0,1450.0,1.0,1048.0,0.7227586206896551,40.0,27.0,8.0,0.40298507462686567,40.298507462686565
8.0,55.0,70.0,55.0,4960.0,ZAN_FED005_050619_02.CSV,G,m,2019-05-07 05:54:27,0 days 11:42:54,6.0,NaN,NaN,42174.0,4.0,1467.0,1.0,1061.0,0.7239010989010989,15.0,17.0,12.0,0.53125,53.125
12.0,61.0,86.0,61.0,29.0,ZAN_FED005_050619_02.CSV,G,m,2019-05-07 10:07:43,0 days 15:56:10,10.0,NaN,NaN,57370.0,4.0,1473.0,1.0,1065.0,0.723433242506812,16.0,6.0,16.0,0.2727272727272727,27.27272727272727
16.0,62.0,86.0,62.0,3.0,ZAN_FED005_050619_02.CSV,G,m,2019-05-07 11:05:58,0 days 16:54:25,0.0,NaN,NaN,60865.0,3.0,1474.0,1.0,1066.0,0.723202170963365,0.0,1.0,20.0,1.0,100.0
0.0,32.0,49.0,31.0,93.0,ZAN_FED005_072619_00.CSV,G,m,2019-07-26 14:25:22,0 days 03:25:45,26.0,NaN,NaN,12345.0,9.0,816.0,1.0,599.0,0.7353689567430025,49.0,32.0,4.0,0.3950617283950617,39.50617283950617
4.0,46.0,58.0,45.0,15.0,ZAN_FED005_072619_00.CSV,G,m,2019-07-26 17:46:22,0 days 06:46:45,2.0,NaN,NaN,24405.0,6.0,830.0,1.0,612.0,0.7373493975903614,9.0,14.0,8.0,0.6086956521739131,60.86956521739131
0.0,36.0,12.0,36.0,1317.0,ZAN_FED005_101119_00.CSV,G,m,2019-10-11 19:49:37,0 days 03:42:03,3.0,NaN,NaN,13323.0,4.0,1935.0,1.0,1394.0,0.721183800623053,12.0,36.0,4.0,0.75,75.0
4.0,61.0,16.0,61.0,1166.0,ZAN_FED005_101119_00.CSV,G,m,2019-10-11 23:46:03,0 days 07:38:29,2.0,NaN,NaN,27509.0,5.0,1960.0,1.0,1412.0,0.7207759060745278,4.0,25.0,8.0,0.8620689655172413,86.20689655172413
8.0,65.0,17.0,65.0,4542.0,ZAN_FED005_101119_00.CSV,G,m,2019-10-12 02:35:17,0 days 10:27:43,1.0,NaN,NaN,37663.0,2.0,1964.0,1.0,1414.0,0.7206931702344547,1.0,4.0,12.0,0.8,80.0
12.0,72.0,19.0,72.0,2.0,ZAN_FED005_101119_00.CSV,G,m,2019-10-12 07:37:33,0 days 15:29:59,1.0,NaN,NaN,55799.0,2.0,1971.0,1.0,1421.0,0.7209538305428717,2.0,7.0,16.0,0.7777777777777778,77.77777777777779
16.0,80.0,20.0,80.0,1280.0,ZAN_FED005_101119_00.CSV,G,m,2019-10-12 10:08:31,0 days 18:00:57,1.0,NaN,NaN,64857.0,2.0,1979.0,1.0,1428.0,0.7215765538150581,1.0,8.0,20.0,0.8888888888888888,88.88888888888889
0.0,32.0,50.0,32.0,167.0,ZAN_FED006_011820_01.CSV,G,m,2020-01-18 14:19:53,0 days 03:56:17,13.0,NaN,NaN,14177.0,9.0,39.0,1.0,27.0,1.0,50.0,32.0,4.0,0.3902439024390244,39.02439024390244
4.0,42.0,52.0,42.0,455.0,ZAN_FED006_011820_01.CSV,G,m,2020-01-18 16:54:39,0 days 06:31:03,2.0,NaN,NaN,23463.0,6.0,49.0,1.0,34.0,0.7,2.0,10.0,8.0,0.8333333333333334,83.33333333333334
0.0,25.0,10.0,25.0,1627.0,ZAN_FED006_050619_02.CSV,G,m,2019-05-07 01:35:38,0 days 03:10:24,5.0,NaN,NaN,11424.0,7.0,723.0,1.0,542.0,0.7496542185338866,10.0,25.0,4.0,0.7142857142857143,71.42857142857143
4.0,34.0,15.0,34.0,10.0,ZAN_FED006_050619_02.CSV,G,m,2019-05-07 06:13:07,0 days 07:47:53,5.0,NaN,NaN,28073.0,10.0,732.0,1.0,551.0,0.7527322404371585,5.0,9.0,8.0,0.6428571428571429,64.28571428571429
8.0,38.0,16.0,38.0,45.0,ZAN_FED006_050619_02.CSV,G,m,2019-05-07 10:17:33,0 days 11:52:19,1.0,NaN,NaN,42739.0,2.0,736.0,1.0,554.0,0.7537414965986394,1.0,4.0,12.0,0.8,80.0
12.0,40.0,16.0,40.0,3.0,ZAN_FED006_050619_02.CSV,G,m,2019-05-07 11:05:35,0 days 12:40:21,0.0,NaN,NaN,45621.0,3.0,738.0,1.0,556.0,0.7533875338753387,0.0,2.0,16.0,1.0,100.0
