MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
10/11/2019,22:56:31,5,4.20,2,1,Left,56,16,56,41
10/11/2019,22:57:41,5,4.20,1,1,Left,57,16,57,4
10/11/2019,23:21:42,5,4.20,1,1,Left,58,16,58,2
10/11/2019,23:22:53,5,4.20,1,1,Left,59,16,59,2
10/11/2019,23:24:11,5,4.20,1,1,Left,60,16,60,2
10/11/2019,23:46:03,5,4.20,1,1,Left,61,16,61,1166
10/12/2019,0:50:32,5,4.20,1,1,Left,62,16,62,2
10/12/2019,0:52:26,5,4.20,3,1,Left,63,16,63,2
10/12/2019,1:18:26,5,4.22,2,1,Left,64,17,64,50
10/12/2019,2:35:17,5,4.21,2,1,Left,65,17,65,4542
10/12/2019,6:34:04,5,4.20,1,1,Left,66,18,66,2
10/12/2019,6:36:12,5,4.20,3,1,Left,67,18,67,2
10/12/2019,6:41:59,5,4.20,1,1,Left,68,19,68,2
10/12/2019,7:29:17,5,4.22,5,1,Left,69,19,69,1
10/12/2019,7:31:00,5,4.22,1,1,Left,70,19,70,1
10/12/2019,7:36:12,5,4.21,1,1,Left,71,19,71,1
10/12/2019,7:37:33,5,4.22,1,1,Left,72,19,72,2
10/12/2019,8:15:52,5,4.22,1,1,Left,73,19,73,1280
10/12/2019,8:43:23,5,4.21,1,1,Left,74,19,74,2
10/12/2019,8:56:51,5,4.20,1,1,Left,75,19,75,2
10/12/2019,9:07:16,5,4.21,1,1,Left,76,20,76,2
10/12/2019,9:08:29,5,4.21,1,1,Left,77,20,77,2
10/12/2019,9:09:52,5,4.20,1,1,Left,78,20,78,2
10/12/2019,10:07:32,5,4.20,1,1,Left,79,20,79,2
10/12/2019,10:08:31,5,4.21,2,1,Left,80,20,80,1
