MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
5/6/2019,23:07:35,1,4.07,2,1,Left,42,31,42,16
5/6/2019,23:20:22,1,4.07,1,1,Left,43,32,43,2
5/6/2019,23:20:39,1,4.07,1,1,Left,44,32,44,2
5/6/2019,23:42:58,1,4.07,2,1,Left,45,32,45,2
5/6/2019,23:51:08,1,4.07,1,1,Left,46,34,46,2
5/6/2019,23:51:40,1,4.07,2,1,Left,47,34,47,12
5/7/2019,0:11:37,1,4.06,1,1,Left,48,34,48,2
5/7/2019,0:22:58,1,4.07,2,1,Left,49,38,49,14
5/7/2019,0:25:54,1,4.06,1,1,Left,50,38,50,7
5/7/2019,0:31:16,1,4.06,2,1,Left,51,38,51,12
5/7/2019,0:47:13,1,4.06,1,1,Left,52,38,52,2
5/7/2019,1:10:12,1,4.05,2,1,Left,53,38,53,3
5/7/2019,2:57:43,1,4.05,1,1,Left,54,39,54,2
5/7/2019,4:09:33,1,4.03,2,1,Left,55,39,55,15
5/7/2019,4:10:07,1,4.03,1,1,Left,56,39,56,1
5/7/2019,4:10:38,1,4.03,1,1,Left,57,39,57,2
5/7/2019,4:38:05,1,4.03,2,1,Left,58,39,58,12
5/7/2019,4:42:25,1,4.03,1,1,Left,59,39,59,2
5/7/2019,4:54:36,1,4.03,2,1,Left,60,39,60,14
5/7/2019,5:06:36,1,4.03,1,1,Left,61,39,61,2
5/7/2019,5:21:26,1,4.03,1,1,Left,62,53,62,2
5/7/2019,5:31:12,1,4.03,2,1,Left,63,53,63,568
5/7/2019,5:34:48,1,4.02,1,1,Left,64,53,64,2
5/7/2019,7:21:55,1,4.02,1,1,Left,65,53,65,2
5/7/2019,7:22:23,1,4.02,1,1,Left,66,53,66,3
5/7/2019,7:23:04,1,4.02,1,1,Left,67,53,67,12
5/7/2019,8:01:22,1,4.02,1,1,Left,68,53,68,3
5/7/2019,8:08:23,1,4.01,2,1,Left,69,53,69,13
5/7/2019,8:23:37,1,4.01,1,1,Left,70,65,70,0
5/7/2019,8:30:21,1,4.01,2,1,Left,71,65,71,14
5/7/2019,8:34:41,1,4.01,1,1,Left,72,65,72,2
5/7/2019,11:06:13,1,3.99,1,1,Left,73,65,73,2
5/7/2019,11:18:13,1,4,1,1,Left,74,66,74,5
5/7/2019,11:19:17,1,3.99,2,1,Left,75,67,75,5
5/7/2019,11:20:34,1,3.99,2,1,Left,76,67,76,7
5/7/2019,11:20:52,1,3.99,2,1,Left,77,67,77,5
5/7/2019,11:26:54,1,4,1,1,Left,78,69,78,207
5/7/2019,11:42:49,1,3.99,1,1,Left,79,69,79,422
5/7/2019,12:05:29,1,3.99,2,1,Left,80,69,80,298
5/7/2019,12:10:32,1,3.99,2,1,Left,81,69,81,3
5/7/2019,12:10:55,1,3.99,2,1,Left,82,69,82,3
5/7/2019,12:17:12,1,3.99,2,1,Left,83,69,83,2
5/7/2019,12:38:25,1,3.98,2,1,Left,84,70,84,3
5/7/2019,12:47:02,1,3.98,1,1,Left,85,70,85,5
5/7/2019,12:47:22,1,3.98,2,1,Left,86,70,86,3
5/7/2019,12:58:38,1,3.98,1,1,Left,87,70,87,2
5/7/2019,13:10:04,1,3.98,1,1,Left,88,70,88,104
5/7/2019,13:15:11,1,3.98,2,1,Left,89,70,89,11
5/7/2019,13:20:28,1,3.98,2,1,Left,90,70,90,1
5/7/2019,13:35:36,1,3.98,1,1,Left,91,70,91,412
5/7/2019,13:44:22,1,3.98,1,1,Left,92,70,92,3
5/7/2019,13:44:37,1,3.98,2,1,Left,93,70,93,3
5/7/2019,13:51:08,1,3.98,2,1,Left,94,70,94,2
5/7/2019,14:22:27,1,3.97,2,1,Left,95,70,95,2
5/7/2019,14:22:44,1,3.97,2,1,Left,96,70,96,3
5/7/2019,14:31:58,1,3.97,2,1,Left,97,70,97,6
5/7/2019,14:41:55,1,3.97,2,1,Left,98,70,98,2
5/7/2019,14:52:47,1,3.97,1,1,Left,99,70,99,2
5/7/2019,15:09:02,1,3.97,2,1,Left,100,74,100,132
5/7/2019,15:20:35,1,3.96,1,1,Left,101,74,101,15
