MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
10/11/2019,17:53:42,14,3.50,1,1,Left,32,23,32,1
10/11/2019,18:06:24,14,3.52,1,1,Left,33,35,33,2
10/11/2019,18:07:08,14,3.52,1,1,Left,34,36,34,2
10/11/2019,18:11:33,14,3.53,1,1,Left,35,37,35,4
10/11/2019,18:12:09,14,3.53,2,1,Left,36,39,36,3
10/11/2019,18:15:17,14,3.53,1,1,Left,37,41,37,2
10/11/2019,18:19:03,14,3.53,1,1,Left,38,41,38,2
10/11/2019,18:23:48,14,3.54,2,1,Left,39,45,39,42
10/11/2019,19:02:01,14,3.57,1,1,Left,40,45,40,3
10/11/2019,19:02:46,14,3.58,1,1,Left,41,45,41,27
10/11/2019,19:24:12,14,3.58,1,1,Left,42,47,42,255
10/11/2019,19:33:32,14,3.58,2,1,Left,43,50,43,14
10/11/2019,19:34:58,14,3.59,3,1,Left,44,50,44,2
10/11/2019,19:36:43,14,3.58,2,1,Left,45,51,45,23
10/11/2019,19:45:57,14,3.58,2,1,Left,46,52,46,11
10/11/2019,19:49:26,14,3.59,2,1,Left,47,52,47,1
10/11/2019,20:05:32,14,3.58,1,1,Left,48,52,48,3
10/11/2019,20:07:46,14,3.59,1,1,Left,49,52,49,2
10/11/2019,20:08:09,14,3.59,1,1,Left,50,52,50,4
10/11/2019,20:08:29,14,3.60,1,1,Left,51,52,51,1
10/11/2019,20:09:25,14,3.59,1,1,Left,52,52,52,40
10/11/2019,20:10:17,14,3.59,2,1,Left,53,52,53,17
10/11/2019,20:34:27,14,3.60,1,1,Left,54,61,54,294
10/11/2019,20:34:47,14,3.60,1,1,Left,55,61,55,2
10/11/2019,21:31:34,14,3.62,1,1,Left,56,66,56,2
10/11/2019,21:35:01,14,3.61,1,1,Left,57,69,57,1
10/11/2019,21:36:43,14,3.61,1,1,Left,58,69,58,2
10/11/2019,21:46:21,14,3.62,1,1,Left,59,71,59,2
10/11/2019,21:47:21,14,3.62,1,1,Left,60,71,60,53
10/11/2019,21:55:44,14,3.62,1,1,Left,61,71,61,2
10/11/2019,21:57:12,14,3.62,3,1,Left,62,71,62,4
10/11/2019,22:12:48,14,3.62,1,1,Left,63,71,63,7
10/11/2019,22:14:33,14,3.62,1,1,Left,64,71,64,76
10/12/2019,0:28:59,14,3.67,1,1,Left,65,72,65,3
10/12/2019,0:36:16,14,3.67,1,1,Left,66,72,66,3
10/12/2019,0:37:17,14,3.67,1,1,Left,67,72,67,2
10/12/2019,0:38:41,14,3.67,1,1,Left,68,72,68,1
10/12/2019,0:51:18,14,3.68,1,1,Left,69,72,69,1
10/12/2019,0:57:08,14,3.68,2,1,Left,70,72,70,1
10/12/2019,0:59:06,14,3.68,1,1,Left,71,77,71,2
10/12/2019,3:39:03,14,3.73,2,1,Left,72,77,72,23
10/12/2019,4:39:57,14,3.75,1,1,Left,73,77,73,1
10/12/2019,5:53:09,14,3.78,1,1,Left,74,77,74,2
10/12/2019,5:54:33,14,3.77,1,1,Left,75,77,75,1
10/12/2019,5:56:06,14,3.78,2,1,Left,76,77,76,31
10/12/2019,5:58:53,14,3.77,2,1,Left,77,77,77,2
10/12/2019,6:13:27,14,3.78,2,1,Left,78,77,78,236
10/12/2019,8:03:09,14,3.82,1,1,Left,79,77,79,2
10/12/2019,8:03:49,14,3.82,1,1,Left,80,77,80,2
10/12/2019,8:15:01,14,3.82,2,1,Left,81,77,81,23
10/12/2019,8:16:39,14,3.82,2,1,Left,82,77,82,13
10/12/2019,9:53:25,14,3.86,1,1,Left,83,77,83,3
10/12/2019,9:56:49,14,3.85,1,1,Left,84,78,84,8
10/12/2019,10:03:55,14,3.86,1,1,Left,85,78,85,2
