MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2022-05-24 22:49:28,1.12.0,FR1_4s_delay,3,3.87,1.0,1,Pellet,Left,51,16,49,0,0.61,35.0,,0 days 04:01:49.000000000,1.0,0.5833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:50:06,1.12.0,FR1_4s_delay,3,3.86,,1,Poke,Left,52,16,49,0,,,0.4,0 days 04:02:27.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:50:12,1.12.0,FR1_4s_delay,3,3.87,1.0,1,Pellet,Left,52,16,50,0,0.49,43.0,,0 days 04:02:33.000000000,1.0,0.7333333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:50:35,1.12.0,FR1_4s_delay,3,3.87,,1,Poke,Left,53,16,50,0,,,0.18,0 days 04:02:56.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:50:40,1.12.0,FR1_4s_delay,3,3.87,2.0,1,Pellet,Left,53,16,51,0,0.79,29.0,,0 days 04:03:01.000000000,1.0,0.4666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:51:03,1.12.0,FR1_4s_delay,3,3.87,,1,Poke,Left,54,16,51,0,,,0.35,0 days 04:03:24.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:51:25,1.12.0,FR1_4s_delay,3,3.87,2.0,1,Pellet,Left,54,16,52,0,14.52,45.0,,0 days 04:03:46.000000000,1.0,0.75,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:56:53,1.12.0,FR1_4s_delay,3,3.86,,1,Poke,Left,54,17,52,0,,,0.05,0 days 04:09:14.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:13:52,1.12.0,FR1_4s_delay,3,3.87,,1,Poke,Left,55,17,52,0,,,0.14,0 days 04:26:13.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:13:57,1.12.0,FR1_4s_delay,3,3.86,2.0,1,Pellet,Left,55,17,53,0,0.06,1352.0,,0 days 04:26:18.000000000,1.0,22.533333333333335,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:14:32,1.12.0,FR1_4s_delay,3,3.87,,1,Poke,Left,56,17,53,0,,,0.53,0 days 04:26:53.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:14:37,1.12.0,FR1_4s_delay,3,3.87,1.0,1,Pellet,Left,56,17,54,0,0.06,40.0,,0 days 04:26:58.000000000,1.0,0.6666666666666666,0.0,0.0,,0,FR1_4s_delay
