MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#
2022-05-26 02:03:36,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,222,190,214,0,,,0.11,0 days 08:08:28.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 02:04:06,1.12.0,FR1_4s_delay,6,3.87,1.0,1,Pellet,Left,222,190,215,0,25.03,57.0,,0 days 08:08:58.000000000,1.0,0.95,0.0,0.0,,1
2022-05-26 02:04:32,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,222,191,215,0,,,0.93,0 days 08:09:24.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 02:04:36,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,222,192,215,0,,,0.19,0 days 08:09:28.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 02:14:18,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,223,192,215,0,,,0.54,0 days 08:19:10.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 02:15:27,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,223,192,216,0,,681.0,,0 days 08:20:19.000000000,1.0,11.35,0.0,0.0,,1
2022-05-26 02:43:12,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,223,193,216,0,,,0.04,0 days 08:48:04.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 03:31:06,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,224,193,216,0,,,0.25,0 days 09:35:58.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 03:31:12,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,224,193,217,0,1.22,4545.0,,0 days 09:36:04.000000000,1.0,75.75,0.0,0.0,,1
2022-05-26 04:03:33,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,225,193,217,0,,,0.02,0 days 10:08:25.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 04:03:39,1.12.0,FR1_4s_delay,6,3.87,1.0,1,Pellet,Left,225,193,218,0,0.79,1947.0,,0 days 10:08:31.000000000,1.0,32.45,0.0,0.0,,1
2022-05-26 04:03:59,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,226,193,218,0,,,0.04,0 days 10:08:51.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 04:04:05,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,226,193,219,0,1.16,26.0,,0 days 10:08:57.000000000,1.0,0.43333333333333335,0.0,0.0,,1
2022-05-26 04:04:28,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,227,193,219,0,,,0.14,0 days 10:09:20.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 04:04:34,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,227,193,220,0,0.55,29.0,,0 days 10:09:26.000000000,1.0,0.48333333333333334,0.0,0.0,,1
2022-05-26 05:01:13,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,227,194,220,0,,,0.55,0 days 11:06:05.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:02:57,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,228,194,220,0,,,0.44,0 days 11:07:49.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:03:07,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,228,194,221,0,5.1,3513.0,,0 days 11:07:59.000000000,1.0,58.55,0.0,0.0,,1
2022-05-26 05:04:04,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,228,195,221,0,,,0.29,0 days 11:08:56.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:05:08,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,229,195,221,0,,,0.75,0 days 11:10:00.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:05:16,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,229,195,222,0,3.13,129.0,,0 days 11:10:08.000000000,1.0,2.15,0.0,0.0,,1
2022-05-26 05:05:57,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,230,195,222,0,,,0.2,0 days 11:10:49.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:06:46,1.12.0,FR1_4s_delay,6,3.86,2.0,1,Pellet,Left,230,195,223,0,42.68,90.0,,0 days 11:11:38.000000000,1.0,1.5,0.0,0.0,,1
2022-05-26 05:07:30,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,231,195,223,0,,,0.33,0 days 11:12:22.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:07:36,1.12.0,FR1_4s_delay,6,3.86,2.0,1,Pellet,Left,231,195,224,0,0.55,50.0,,0 days 11:12:28.000000000,1.0,0.8333333333333334,0.0,0.0,,1
2022-05-26 05:07:59,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,232,195,224,0,,,0.77,0 days 11:12:51.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:08:05,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,232,195,225,0,0.73,29.0,,0 days 11:12:57.000000000,1.0,0.48333333333333334,0.0,0.0,,1
2022-05-26 05:08:34,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,233,195,225,0,,,0.34,0 days 11:13:26.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:08:39,1.12.0,FR1_4s_delay,6,3.86,2.0,1,Pellet,Left,233,195,226,0,0.24,34.0,,0 days 11:13:31.000000000,1.0,0.5666666666666667,0.0,0.0,,1
2022-05-26 05:09:14,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,234,195,226,0,,,0.06,0 days 11:14:06.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:09:37,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,234,195,227,0,18.67,58.0,,0 days 11:14:29.000000000,1.0,0.9666666666666667,0.0,0.0,,1
2022-05-26 05:11:06,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,234,196,227,0,,,0.26,0 days 11:15:58.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:14:05,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,234,197,227,0,,,0.02,0 days 11:18:57.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:14:07,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,197,227,0,,,0.18,0 days 11:18:59.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:14:25,1.12.0,FR1_4s_delay,6,3.87,2.0,1,Pellet,Left,235,197,228,0,12.92,288.0,,0 days 11:19:17.000000000,1.0,4.8,0.0,0.0,,1
2022-05-26 05:14:47,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,198,228,0,,,0.05,0 days 11:19:39.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:14:52,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,199,228,0,,,0.08,0 days 11:19:44.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:14:54,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,200,228,0,,,0.26,0 days 11:19:46.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:14:55,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,201,228,0,,,0.04,0 days 11:19:47.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:01,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,235,202,228,0,,,0.01,0 days 11:19:53.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:05,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,203,228,0,,,0.22,0 days 11:19:57.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:06,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,204,228,0,,,0.0,0 days 11:19:58.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:10,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,205,228,0,,,0.05,0 days 11:20:02.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:13,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,206,228,0,,,0.17,0 days 11:20:05.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:15:19,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,235,207,228,0,,,0.0,0 days 11:20:11.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:25:26,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,236,207,228,0,,,0.05,0 days 11:30:18.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:25:32,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,236,207,229,0,1.59,667.0,,0 days 11:30:24.000000000,1.0,11.116666666666667,0.0,0.0,,1
2022-05-26 05:25:57,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,237,207,229,0,,,0.04,0 days 11:30:49.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:26:05,1.12.0,FR1_4s_delay,6,3.86,2.0,1,Pellet,Left,237,207,230,0,0.67,33.0,,0 days 11:30:57.000000000,1.0,0.55,0.0,0.0,,1
2022-05-26 05:26:29,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,238,207,230,0,,,0.22,0 days 11:31:21.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:26:35,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,238,207,231,0,0.61,29.0,,0 days 11:31:27.000000000,1.0,0.5,0.0,0.0,,1
2022-05-26 05:27:03,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,239,207,231,0,,,0.06,0 days 11:31:55.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:27:10,1.12.0,FR1_4s_delay,6,3.86,2.0,1,Pellet,Left,239,207,232,0,2.08,36.0,,0 days 11:32:02.000000000,1.0,0.5833333333333334,0.0,0.0,,1
2022-05-26 05:27:33,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,240,207,232,0,,,0.41,0 days 11:32:25.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:27:38,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,240,207,233,0,0.42,28.0,,0 days 11:32:30.000000000,1.0,0.4666666666666667,0.0,0.0,,1
2022-05-26 05:35:22,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,241,207,233,0,,,0.45,0 days 11:40:14.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:35:28,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,241,207,234,0,1.34,470.0,,0 days 11:40:20.000000000,1.0,7.833333333333333,0.0,0.0,,1
2022-05-26 05:36:02,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,242,207,234,0,,,0.08,0 days 11:40:54.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:36:08,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,242,207,235,0,0.55,40.0,,0 days 11:41:00.000000000,1.0,0.6666666666666666,0.0,0.0,,1
2022-05-26 05:36:38,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,242,208,235,0,,,0.02,0 days 11:41:30.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:37:06,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,243,208,235,0,,,0.31,0 days 11:41:58.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:37:12,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,243,208,236,0,0.73,64.0,,0 days 11:42:04.000000000,1.0,1.0666666666666667,0.0,0.0,,1
2022-05-26 05:37:47,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,244,208,236,0,,,0.25,0 days 11:42:39.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:37:53,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,244,208,237,0,1.41,41.0,,0 days 11:42:45.000000000,1.0,0.6833333333333333,0.0,0.0,,1
2022-05-26 05:53:37,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,244,209,237,0,,,0.39,0 days 11:58:29.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 05:57:07,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,245,209,237,0,,,0.03,0 days 12:01:59.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:57:13,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,245,209,238,0,0.61,1160.0,,0 days 12:02:05.000000000,1.0,19.333333333333332,0.0,0.0,,1
2022-05-26 05:57:51,1.12.0,FR1_4s_delay,6,3.87,,1,Poke,Left,246,209,238,0,,,0.11,0 days 12:02:43.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:57:58,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,246,209,239,0,1.34,45.0,,0 days 12:02:50.000000000,1.0,0.75,0.0,0.0,,1
2022-05-26 05:59:36,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,247,209,239,0,,,0.33,0 days 12:04:28.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 05:59:41,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,247,209,240,0,0.55,103.0,,0 days 12:04:33.000000000,1.0,1.7166666666666666,0.0,0.0,,1
2022-05-26 06:00:30,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,247,210,240,0,,,0.11,0 days 12:05:22.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:28:11,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,248,210,240,0,,,0.12,0 days 12:33:03.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:28:21,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,248,210,241,0,5.1,1720.0,,0 days 12:33:13.000000000,1.0,28.666666666666668,0.0,0.0,,1
2022-05-26 06:29:12,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,249,210,241,0,,,0.23,0 days 12:34:04.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:29:17,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,249,210,242,0,0.36,56.0,,0 days 12:34:09.000000000,1.0,0.9333333333333333,0.0,0.0,,1
2022-05-26 06:29:45,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,210,242,0,,,0.6,0 days 12:34:37.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:30:28,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,250,210,243,0,38.2,71.0,,0 days 12:35:20.000000000,1.0,1.1833333333333333,0.0,0.0,,1
2022-05-26 06:30:50,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,211,243,0,,,0.1,0 days 12:35:42.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:30:58,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,212,243,0,,,0.04,0 days 12:35:50.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:00,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,213,243,0,,,0.89,0 days 12:35:52.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:01,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,214,243,0,,,0.22,0 days 12:35:53.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:03,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,215,243,0,,,0.0,0 days 12:35:55.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:04,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,216,243,0,,,0.6,0 days 12:35:56.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:06,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,217,243,0,,,1.07,0 days 12:35:58.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:08,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,250,218,243,0,,,1.58,0 days 12:36:00.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:09,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,250,219,243,0,,,0.21,0 days 12:36:01.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:14,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,219,243,0,,,0.09,0 days 12:36:06.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:31:23,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,251,219,244,0,4.36,55.0,,0 days 12:36:15.000000000,1.0,0.9166666666666666,0.0,0.0,,1
2022-05-26 06:31:51,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,220,244,0,,,0.06,0 days 12:36:43.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:53,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,251,221,244,0,,,0.05,0 days 12:36:45.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:54,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,222,244,0,,,0.52,0 days 12:36:46.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:56,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,223,244,0,,,0.27,0 days 12:36:48.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:31:58,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,224,244,0,,,0.0,0 days 12:36:50.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:32:00,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,251,225,244,0,,,0.88,0 days 12:36:52.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:32:16,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,225,244,0,,,0.63,0 days 12:37:08.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:32:29,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,252,225,245,0,8.92,66.0,,0 days 12:37:21.000000000,1.0,1.1,0.0,0.0,,1
2022-05-26 06:32:46,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,226,245,0,,,0.48,0 days 12:37:38.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:33:12,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,227,245,0,,,0.27,0 days 12:38:04.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:33:13,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,228,245,0,,,0.02,0 days 12:38:05.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:33:14,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,229,245,0,,,0.0,0 days 12:38:06.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:33:16,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,252,230,245,0,,,0.15,0 days 12:38:08.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:34:21,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,253,230,245,0,,,0.17,0 days 12:39:13.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:35:43,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,253,230,246,0,,194.0,,0 days 12:40:35.000000000,1.0,3.2333333333333334,0.0,0.0,,1
2022-05-26 06:55:18,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,253,231,246,0,,,0.48,0 days 13:00:10.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:55:25,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,254,231,246,0,,,0.0,0 days 13:00:17.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:55:32,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,254,231,247,0,2.88,1189.0,,0 days 13:00:24.000000000,1.0,19.816666666666666,0.0,0.0,,1
2022-05-26 06:55:59,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,254,232,247,0,,,0.69,0 days 13:00:51.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:56:01,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,254,233,247,0,,,0.79,0 days 13:00:53.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 06:57:11,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,255,233,247,0,,,0.09,0 days 13:02:03.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 06:57:18,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,255,233,248,0,1.84,106.0,,0 days 13:02:10.000000000,1.0,1.7666666666666666,0.0,0.0,,1
2022-05-26 07:11:55,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,256,233,248,0,,,0.0,0 days 13:16:47.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 07:12:00,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,256,233,249,0,0.61,882.0,,0 days 13:16:52.000000000,1.0,14.7,0.0,0.0,,1
2022-05-26 07:12:27,1.12.0,FR1_4s_delay,6,3.86,,1,Poke,Left,257,233,249,0,,,0.06,0 days 13:17:19.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 07:12:32,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,257,233,250,0,0.55,32.0,,0 days 13:17:24.000000000,1.0,0.5333333333333333,0.0,0.0,,1
2022-05-26 07:13:39,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,257,234,250,0,,,0.68,0 days 13:18:31.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 08:44:06,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,258,234,250,0,,,0.2,0 days 14:48:58.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 08:44:12,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,258,234,251,0,0.73,5500.0,,0 days 14:49:04.000000000,1.0,91.66666666666667,0.0,0.0,,1
2022-05-26 08:48:03,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,258,235,251,0,,,0.57,0 days 14:52:55.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 08:48:07,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,259,235,251,0,,,0.41,0 days 14:52:59.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 08:48:12,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,259,235,252,0,0.3,240.0,,0 days 14:53:04.000000000,1.0,4.0,0.0,0.0,,1
2022-05-26 09:45:55,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,260,235,252,0,,,1.5,0 days 15:50:47.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 09:46:03,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,260,235,253,0,3.5,3471.0,,0 days 15:50:55.000000000,1.0,57.85,0.0,0.0,,1
2022-05-26 09:46:57,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,261,235,253,0,,,0.3,0 days 15:51:49.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 09:47:38,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,261,235,254,0,33.87,95.0,,0 days 15:52:30.000000000,1.0,1.5833333333333333,0.0,0.0,,1
2022-05-26 09:48:27,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,261,236,254,0,,,0.0,0 days 15:53:19.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 11:27:29,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,262,236,254,0,,,0.47,0 days 17:32:21.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 11:27:34,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,262,236,255,0,0.61,5996.0,,0 days 17:32:26.000000000,1.0,99.93333333333334,0.0,0.0,,1
2022-05-26 11:27:58,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,263,236,255,0,,,0.09,0 days 17:32:50.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 11:28:03,1.12.0,FR1_4s_delay,6,3.86,1.0,1,Pellet,Left,263,236,256,0,0.36,29.0,,0 days 17:32:55.000000000,1.0,0.48333333333333334,0.0,0.0,,1
2022-05-26 11:28:32,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,264,236,256,0,,,0.19,0 days 17:33:24.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 11:28:37,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,264,236,257,0,0.24,34.0,,0 days 17:33:29.000000000,1.0,0.5666666666666667,0.0,0.0,,1
2022-05-26 11:29:04,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,265,236,257,0,,,0.04,0 days 17:33:56.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 11:29:09,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,265,236,258,0,0.12,32.0,,0 days 17:34:01.000000000,1.0,0.5333333333333333,0.0,0.0,,1
2022-05-26 13:23:54,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,265,237,258,0,,,0.42,0 days 19:28:46.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 13:24:07,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,266,237,258,0,,,0.13,0 days 19:28:59.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 13:24:32,1.12.0,FR1_4s_delay,6,3.85,3.0,1,Pellet,Left,266,237,259,0,17.18,6923.0,,0 days 19:29:24.000000000,1.0,115.38333333333334,0.0,0.0,,1
2022-05-26 13:25:05,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,267,237,259,0,,,0.23,0 days 19:29:57.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 13:25:11,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,267,237,260,0,0.55,39.0,,0 days 19:30:03.000000000,1.0,0.65,0.0,0.0,,1
2022-05-26 13:25:37,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,268,237,260,0,,,0.21,0 days 19:30:29.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 13:25:55,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,268,237,261,0,13.67,44.0,,0 days 19:30:47.000000000,1.0,0.7333333333333333,0.0,0.0,,1
2022-05-26 13:40:46,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,269,237,261,0,,,0.12,0 days 19:45:38.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 13:40:51,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,269,237,262,0,0.61,896.0,,0 days 19:45:43.000000000,1.0,14.933333333333334,0.0,0.0,,1
2022-05-26 16:44:27,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,270,237,262,0,,,0.03,0 days 22:49:19.000000000,0.0,,1.0,0.0,1.0,1
